#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
4.5%,225000,900.0000000028411,-3520095.9277233463,573109.0655414758,310.6576123246387,222,2:03:50
4.5%,227500,910.0000000028889,-3518765.8044859767,577137.3321689878,312.84116126418934,222,2:03:45
4.6%,230000,920.0000000029366,-3516446.156608587,574720.6152232196,311.5311636369009,222,2:03:41
4.7%,232500,930.0000000029844,-3515992.253260877,574835.3774637422,311.5933712789874,222,2:03:36
4.7%,235000,940.0000000030321,-3517558.054921679,575650.0563495774,312.0349734324025,222,2:03:32
4.8%,237500,950.0000000030799,-3516136.929325165,575002.8708546842,311.6841621947811,222,2:03:27
4.8%,240000,960.0000000031276,-3520632.0394049697,575270.7766561179,311.82938233106125,222,2:03:23
4.8%,242500,970.0000000031754,-3517469.7863655817,575080.3692247204,311.72617070597397,222,2:03:19
4.9%,245000,980.0000000032231,-3517847.3513583597,574566.0978741364,311.4474064716158,222,2:03:16
5.0%,247500,990.0000000032709,-3519368.9939898625,573055.4422106992,310.6285454385859,222,2:03:13
5.0%,250000,1000.0000000033186,-3517392.5067913495,573811.6360780608,311.03844539552887,222,2:03:09
5.0%,252500,1010.0000000033664,-3517726.0234006885,575608.3920093761,312.0123889973897,222,2:03:08
5.1%,255000,1020.0000000034141,-3516535.1026634946,574276.0893897952,311.290205427842,222,2:03:04
5.2%,257500,1030.0000000032912,-3515507.9477306027,572889.2944003483,310.5384839037753,222,2:03:01
5.2%,260000,1040.0000000030548,-3517841.711905107,571934.8321059251,310.0211112163282,222,2:02:58
5.2%,262500,1050.0000000028183,-3514235.598479064,574467.0365121607,311.3937095960378,222,2:02:54
5.3%,265000,1060.0000000025818,-3521522.06223296,573203.5242536893,310.7088143030471,222,2:02:50
5.3%,267500,1070.0000000023454,-3520585.427600302,575598.6556190815,312.00711132173694,222,2:02:46
5.4%,270000,1080.000000002109,-3516976.4852853864,573937.3283295807,311.1065777233747,222,2:02:42
5.5%,272500,1090.0000000018724,-3516005.0173934028,575004.6189506034,311.68510976189714,222,2:02:38
5.5%,275000,1100.000000001636,-3517419.568868149,573122.1076143198,310.6646818676858,222,2:02:34
5.5%,277500,1110.0000000013995,-3519811.0428199433,573892.4901420997,311.0822728831596,222,2:02:31
5.6%,280000,1120.000000001163,-3517572.86959091,574425.438425034,311.3711610739484,222,2:02:28
5.7%,282500,1130.0000000009265,-3516686.178753363,574335.6834630137,311.32250879487617,222,2:02:25
5.7%,285000,1140.00000000069,-3518190.1301188096,574487.4165910548,311.4047567544739,222,2:02:21
5.8%,287500,1150.0000000004536,-3518402.849395182,575780.3035531328,312.10557480254533,222,2:02:18
5.8%,290000,1160.0000000002171,-3518341.044509487,572486.3954521231,310.3200898269942,222,2:02:14
5.8%,292500,1169.9999999999807,-3518930.5037980564,572310.9260748224,310.22497547430675,222,2:02:11
5.9%,295000,1179.9999999997442,-3519384.8626546524,573704.8002273806,310.98053430621184,222,2:02:07
6.0%,297500,1189.9999999995077,-3515845.7533150837,573443.1670956089,310.83871431258734,222,2:02:03
6.0%,300000,1199.9999999992713,-3520722.767925976,573062.7363152175,310.6324992568553,222,2:01:59
6.0%,302500,1209.9999999990348,-3516669.83871858,575788.2799608877,312.1098984678598,222,2:01:55
6.1%,305000,1219.9999999987983,-3517782.4198299553,573374.0294096544,310.80123776626897,222,2:01:52
6.2%,307500,1229.9999999985619,-3513874.158043349,575092.9531349612,311.7329918989094,222,2:01:47
6.2%,310000,1239.9999999983254,-3518728.9139335956,574685.4849204012,311.51212102066955,222,2:01:43
6.2%,312500,1249.999999998089,-3515127.985795481,573837.033702577,311.05221234821784,222,2:01:38
6.3%,315000,1259.9999999978525,-3520982.173639197,573552.3102153209,310.89787607255596,222,2:01:35
6.3%,317500,1269.999999997616,-3521498.4056347366,574969.4008939404,311.6660195781058,222,2:01:31
6.4%,320000,1279.9999999973795,-3516911.610899698,575036.7269273316,311.70251410600315,222,2:01:26
6.5%,322500,1289.999999997143,-3518623.9430118334,573239.3860825934,310.7282534478989,222,2:01:22
6.5%,325000,1299.9999999969066,-3519069.078361243,574555.8752663557,311.441865238514,222,2:01:18
6.5%,327500,1309.99999999667,-3518089.057472842,575091.0159121354,311.7319418142854,222,2:01:14
6.6%,330000,1319.9999999964336,-3520053.2337622363,573836.5235416255,311.0519358120529,222,2:01:10
6.7%,332500,1329.9999999961972,-3519582.5689473487,572528.5446540611,310.342937084563,222,2:01:06
6.7%,335000,1339.9999999959607,-3518881.4866539575,573408.646456093,310.8200021684376,222,2:01:02
6.8%,337500,1349.9999999957242,-3517674.9166575726,573310.8637530233,310.76699839849454,222,2:00:59
6.8%,340000,1359.9999999954878,-3518397.6545039956,573561.4863675223,310.9028500673933,222,2:00:54
6.8%,342500,1369.9999999952513,-3515893.2470116075,572260.6637057713,310.19773042009626,222,2:00:50
6.9%,345000,1379.9999999950148,-3519224.671523733,573677.5306334778,310.9657526399632,222,2:00:46
7.0%,347500,1389.9999999947784,-3517485.6833889,572017.7410842641,310.0660525840359,222,2:00:41
7.0%,350000,1399.999999994542,-3517316.867408043,573842.1883166982,311.0550064413698,222,2:00:37
7.0%,352500,1409.9999999943054,-3517255.986675719,572159.1500117651,310.14270424149544,222,2:00:34
7.1%,355000,1419.999999994069,-3516970.488127243,573258.3710819869,310.7385443941362,222,2:00:30
7.2%,357500,1429.9999999938325,-3517061.6946161073,575806.5447869999,312.11979903934036,222,2:00:26
7.2%,360000,1439.999999993596,-3518431.6704965867,574689.9498827239,311.51454128343914,222,2:00:23
7.2%,362500,1449.9999999933596,-3519304.2898059394,575334.8967368205,311.8641390508041,222,2:00:19
7.3%,365000,1459.999999993123,-3518290.1704906076,574032.1517180224,311.1579773769781,222,2:00:16
7.3%,367500,1469.9999999928866,-3518500.3781084586,575683.7630928305,312.053244398625,222,2:00:11
7.4%,370000,1479.9999999926501,-3519460.818088487,574285.7497820139,311.2954419082281,222,2:00:07
7.5%,372500,1489.9999999924137,-3515550.2183278576,574571.9142441135,311.45055927396726,222,2:00:03
7.5%,375000,1499.9999999921772,-3517925.4130793624,574685.6191590562,311.5121937856327,222,1:59:59
7.5%,377500,1509.9999999919407,-3520510.613633517,574548.7820585323,311.4380203176454,222,1:59:56
7.6%,380000,1519.9999999917043,-3514809.4934892915,573701.7826155496,310.97889858948236,222,1:59:52
7.7%,382500,1529.9999999914678,-3519367.4774763156,573342.4543615198,310.784122299681,222,1:59:47
7.7%,385000,1539.9999999912313,-3522155.3278600276,574676.3783013269,311.5071847167301,222,1:59:43
7.8%,387500,1549.9999999909949,-3517595.5341977347,573705.4538668243,310.98088861585563,222,1:59:39
7.8%,390000,1559.9999999907584,-3516177.2903109323,573770.7265887007,311.01627013247656,222,1:59:35
7.8%,392500,1569.999999990522,-3520836.5033078697,574065.4110828075,311.17600583870177,222,1:59:31
7.9%,395000,1579.9999999902855,-3514271.697498994,574589.618404578,311.46015593287353,222,1:59:27
8.0%,397500,1589.999999990049,-3516899.337358324,574948.8623374826,311.6548865158435,222,1:59:23
8.0%,400000,1599.9999999898125,-3518144.574970955,573893.0944271148,311.0826004399044,222,1:59:19
8.1%,402500,1609.999999989576,-3515909.920150364,572823.4435970588,310.5027890342476,222,1:59:15
8.1%,405000,1619.9999999893396,-3518312.416722158,572072.6926473249,310.09583944730565,222,1:59:11
8.2%,407500,1629.9999999891031,-3515691.681357963,574494.368890712,311.40852529512625,222,1:59:07
8.2%,410000,1639.9999999888666,-3518679.3216725066,574010.9071104612,311.14646159498034,222,1:59:03
8.2%,412500,1649.9999999886302,-3518070.4323757067,574568.8066407514,311.44887477672484,222,1:58:59
8.3%,415000,1659.9999999883937,-3519727.5470675845,573916.0964605788,311.0950688463984,222,1:58:55
8.3%,417500,1669.9999999881572,-3520688.0084305275,574068.8922261533,311.1778928157974,222,1:58:51
8.4%,420000,1679.9999999879208,-3515386.209650023,570686.7845913142,309.3445986914559,222,1:58:48
8.4%,422500,1689.9999999876843,-3520372.4772214275,573856.810867704,311.06293269320327,222,1:58:44
8.5%,425000,1699.9999999874478,-3521436.2357761823,575029.0586359384,311.69835745722884,222,1:58:41
8.6%,427500,1709.9999999872114,-3516492.19004111,573268.2141632461,310.7438799023418,222,1:58:36
8.6%,430000,1719.999999986975,-3517466.1789909936,573913.1687750896,311.09348187484545,222,1:58:32
8.7%,432500,1729.9999999867384,-3515778.6797681544,573274.0256838644,310.7470300760658,222,1:58:28
8.7%,435000,1739.999999986502,-3516421.1277091745,572704.5077620342,310.4383190672725,222,1:58:24
8.8%,437500,1749.9999999862655,-3521913.8936901186,572330.2158980642,310.23543165235515,222,1:58:20
8.8%,440000,1759.999999986029,-3518104.7167182267,574965.5423342853,311.6639280199688,222,1:58:17
8.8%,442500,1769.9999999857926,-3514582.8703462146,576448.3140965367,312.46767439736766,222,1:58:13
8.9%,445000,1779.999999985556,-3518112.8389701117,572485.1037958176,310.3193896760318,222,1:58:09
8.9%,447500,1789.9999999853196,-3520454.9739333503,571619.6542102618,309.8502669243578,222,1:58:05
9.0%,450000,1799.9999999850832,-3520621.9548191167,574036.12994384,311.1601338009611,222,1:58:01
9.1%,452500,1809.9999999848467,-3519565.9689178932,573263.4798693825,310.74131364660417,222,1:57:57
9.1%,455000,1819.9999999846102,-3516204.779355729,575154.8022278665,311.7665176144872,222,1:57:53
9.2%,457500,1829.9999999843737,-3515339.5188908614,576121.4568420474,312.2904992306222,222,1:57:49
9.2%,460000,1839.9999999841373,-3518067.2390580997,574009.4188612876,311.1456548795354,222,1:57:45
9.2%,462500,1849.9999999839008,-3518251.843206316,574406.5152811395,311.3609036568991,222,1:57:42
9.3%,465000,1859.9999999836643,-3517078.5828453675,575393.9258640665,311.89613618508525,222,1:57:37
9.3%,467500,1869.9999999834279,-3520987.98647953,573908.5202778559,311.09096212574656,222,1:57:33
9.4%,470000,1879.9999999831914,-3520218.4147010744,573487.8755486723,310.86294882939137,222,1:57:29
9.4%,472500,1889.999999982955,-3519166.139378555,573542.7554475444,310.8926968466071,222,1:57:25
9.5%,475000,1899.9999999827185,-3517653.2062466424,573688.0328375465,310.97144543010785,222,1:57:21
9.6%,477500,1909.999999982482,-3518318.3248962946,573062.0879398414,310.63214780063464,222,1:57:17
9.6%,480000,1919.9999999822455,-3520198.1255903,573443.9256212162,310.8391254764796,222,1:57:14
9.7%,482500,1929.999999982009,-3515874.7221962567,573247.9569937652,310.7328993677773,222,1:57:11
9.7%,485000,1939.9999999817726,-3518738.170257801,575503.7185646449,311.9556500547187,222,1:57:07
9.8%,487500,1949.9999999815361,-3518385.9154104237,572421.0235548292,310.28465455167316,222,1:57:02
9.8%,490000,1959.9999999812997,-3518389.1695320085,574142.286642051,311.2176767511277,222,1:56:58
9.8%,492500,1969.9999999810632,-3519782.0956157874,575899.2308682003,312.1700401512206,222,1:56:54
9.9%,495000,1979.9999999808267,-3516393.043067118,575705.8091798511,312.0651946279385,222,1:56:50
9.9%,497500,1989.9999999805902,-3516591.0507891104,575119.1313907284,311.747181998003,222,1:56:46
10.0%,500000,1999.9999999803538,-3519708.193792481,575362.6558749181,311.8791860777665,222,1:56:42
10.1%,502500,2009.9999999801173,-3514556.7707767747,572068.975716867,310.09382466022475,222,1:56:40
10.1%,505000,2019.9999999798808,-3516679.989834577,575166.7370715373,311.77298697653566,222,1:56:36
10.2%,507500,2029.9999999796444,-3519152.830578454,576428.3113405596,312.45683176934904,222,1:56:32
10.2%,510000,2039.999999979408,-3518294.518607462,573394.091842508,310.8121127425386,222,1:56:28
10.2%,512500,2049.9999999791717,-3516332.3032425903,574375.4710483927,311.3440759223518,222,1:56:24
10.3%,515000,2059.999999978935,-3517633.790603362,574422.6144757676,311.3696303333107,222,1:56:20
10.3%,517500,2069.9999999786987,-3517799.375259701,573554.0131065206,310.8987991361506,222,1:56:16
10.4%,520000,2079.9999999784623,-3519251.096112989,573684.4070815523,310.9694800647564,222,1:56:12
10.4%,522500,2089.999999978226,-3518040.294325454,571407.2733781682,309.7351444700666,222,1:56:08
10.5%,525000,2099.9999999779893,-3517963.0459646266,573670.9236187765,310.9621712633368,222,1:56:04
10.6%,527500,2109.999999977753,-3518853.5796617325,571615.6658319626,309.84810499715417,222,1:56:00
10.6%,530000,2119.9999999775164,-3515816.9832940176,576730.9965060408,312.6209042931463,222,1:55:56
10.7%,532500,2129.99999997728,-3517029.1843254045,571829.0506138494,309.96377164916345,222,1:55:52
10.7%,535000,2139.9999999770434,-3519870.560171813,575893.666876267,312.1670241520802,222,1:55:48
10.8%,537500,2149.999999976807,-3517534.4835972283,575530.6471494733,311.9702468747117,222,1:55:44
10.8%,540000,2159.9999999765705,-3517243.992601117,573994.2240129723,311.1374184101074,222,1:55:40
10.8%,542500,2169.999999976334,-3519103.8089972213,571894.3666087834,309.99917662223544,222,1:55:36
10.9%,545000,2179.9999999760976,-3519091.0499744397,573601.6330283063,310.92461183410023,222,1:55:32
10.9%,547500,2189.999999975861,-3519052.9765998516,574790.0388777491,311.5687951944031,222,1:55:28
11.0%,550000,2199.9999999756246,-3522008.2651222274,574064.3260799518,311.1754177056277,222,1:55:24
11.1%,552500,2209.999999975388,-3517605.5312182624,573310.1661019432,310.766620232048,222,1:55:21
11.1%,555000,2219.9999999751517,-3520114.9947573375,575836.0207368005,312.1357766755995,222,1:55:17
11.2%,557500,2229.999999974915,-3517998.8175377585,573419.8593720759,310.8260802047415,222,1:55:13
11.2%,560000,2239.9999999746788,-3517191.931926025,574933.592957089,311.6466096458026,222,1:55:09
11.2%,562500,2249.9999999744423,-3518948.0277128704,573613.9650289884,310.93129647777005,222,1:55:05
11.3%,565000,2259.999999974206,-3519612.5845220145,574160.6868212278,311.22765069164467,222,1:55:01
11.3%,567500,2269.9999999739694,-3517333.4846921973,574600.8033357718,311.46621879983485,222,1:54:57
11.4%,570000,2279.999999973733,-3524782.7654926274,573336.912613665,310.78111835809256,222,1:54:54
11.4%,572500,2289.9999999734964,-3519904.0667720456,574581.489224267,311.45574945617057,222,1:54:50
11.5%,575000,2299.99999997326,-3520345.7055481747,572374.3505268206,310.2593551238454,222,1:54:46
11.6%,577500,2309.9999999730235,-3521231.638643032,573263.1893152624,310.7411561497949,222,1:54:43
11.6%,580000,2319.999999972787,-3517653.666114671,574065.2984756184,311.17594479921974,222,1:54:38
11.7%,582500,2329.9999999725505,-3515297.9800915904,573134.2899963023,310.67128540953615,222,1:54:34
11.7%,585000,2339.999999972314,-3518250.068150012,574661.1102365478,311.4989085598268,222,1:54:31
11.8%,587500,2349.9999999720776,-3519868.2897499967,575072.8940656218,311.7221187458551,222,1:54:27
11.8%,590000,2359.999999971841,-3518490.7267710064,574167.4616328608,311.2313230237231,222,1:54:23
11.8%,592500,2369.9999999716047,-3519590.9807976503,575254.0128268503,311.82029538498625,222,1:54:19
11.9%,595000,2379.999999971368,-3519173.618220426,574027.1510628153,311.1552667382881,222,1:54:15
11.9%,597500,2389.9999999711317,-3520992.46620092,573790.097763114,311.0267704074731,222,1:54:11
12.0%,600000,2399.9999999708953,-3515637.143554546,573703.216678558,310.97967593295306,222,1:54:07
12.1%,602500,2409.999999970659,-3515199.3471544776,574641.4460172358,311.4882494378778,222,1:54:04
12.1%,605000,2419.9999999704223,-3517598.2768117953,573266.9289216223,310.74318322850064,222,1:54:00
12.2%,607500,2429.999999970186,-3518037.6680169757,572868.6253701873,310.5272801173671,222,1:53:56
12.2%,610000,2439.9999999699494,-3518733.111720942,572657.3684642968,310.4127668948114,222,1:53:52
12.2%,612500,2449.999999969713,-3515630.9670878965,573953.0374986026,311.1150929837909,222,1:53:48
12.3%,615000,2459.9999999694764,-3518221.0654829405,573155.7378690537,310.68291137279334,222,1:53:44
12.3%,617500,2469.99999996924,-3519517.1055111233,574739.8506788365,311.54159034461355,222,1:53:40
12.4%,620000,2479.9999999690035,-3520232.9280624725,571939.168833686,310.02346196869377,222,1:53:36
12.4%,622500,2489.999999968767,-3516188.7757562194,573703.9224038511,310.98005847608084,222,1:53:32
12.5%,625000,2499.9999999685306,-3516971.3283484858,574879.8204843433,311.61746191634523,222,1:53:28
12.6%,627500,2509.999999968294,-3518436.8383573145,573891.1164699405,311.08152827495365,222,1:53:24
12.6%,630000,2519.9999999680576,-3517422.2690709755,572679.658035666,310.424849106449,222,1:53:20
12.7%,632500,2529.999999967821,-3515710.3686052524,575051.0815584701,311.7102951300759,222,1:53:16
12.7%,635000,2539.9999999675847,-3519226.8488648143,572208.9397217468,310.1696930876877,222,1:53:12
12.8%,637500,2549.9999999673482,-3515001.4751258194,573352.560048151,310.78960015488957,222,1:53:08
12.8%,640000,2559.9999999671118,-3519985.807138106,573999.4959894407,311.1402761203066,222,1:53:04
12.8%,642500,2569.9999999668753,-3517980.2443728633,575565.2355359128,311.98899574153563,222,1:53:00
12.9%,645000,2579.999999966639,-3516842.4788311794,573738.8702159472,310.99900217199234,222,1:52:56
12.9%,647500,2589.9999999664024,-3519212.2668781597,576159.684004324,312.3112205202908,222,1:52:52
13.0%,650000,2599.999999966166,-3519662.4308549836,573790.3964500612,311.0269323127359,222,1:52:48
13.1%,652500,2609.9999999659294,-3516552.0986206196,574719.1094820006,311.53034743977537,222,1:52:44
13.1%,655000,2619.999999965693,-3519153.523835864,574988.0489457728,311.676127879658,222,1:52:41
13.2%,657500,2629.9999999654565,-3518442.343872335,574237.2165207001,311.26913412846227,222,1:52:37
13.2%,660000,2639.99999996522,-3516736.1209783778,574184.1008751362,311.24034243658355,222,1:52:33
13.2%,662500,2649.9999999649835,-3517785.0998330787,574130.2401323292,311.2111468597475,222,1:52:29
13.3%,665000,2659.999999964747,-3518947.9579450805,575914.060747074,312.1780787865152,222,1:52:26
13.3%,667500,2669.9999999645106,-3520039.0835620984,575458.981974813,311.93140028619064,222,1:52:22
13.4%,670000,2679.999999964274,-3519922.0821658187,573516.803041223,310.8786291707202,222,1:52:18
13.4%,672500,2689.9999999640377,-3519211.2446296234,570376.6030914099,309.1764627293131,222,1:52:14
13.5%,675000,2699.999999963801,-3518518.510810666,571747.5890213659,309.9196148466651,222,1:52:10
13.6%,677500,2709.9999999635647,-3518266.0561961364,573212.8831960727,310.71388738052843,222,1:52:06
13.6%,680000,2719.9999999633283,-3520144.786202036,575377.978804013,311.8874919742401,222,1:52:02
13.7%,682500,2729.999999963092,-3519005.7032381836,573225.2504254453,310.72059112014614,222,1:51:58
13.7%,685000,2739.9999999628553,-3516741.6525784526,573866.8419769129,311.06837012321995,222,1:51:54
13.8%,687500,2749.999999962619,-3520320.1132175643,576268.4335765229,312.3701689551907,222,1:51:50
13.8%,690000,2759.9999999623824,-3521767.121303862,572933.1402665696,310.5622508495968,222,1:51:47
13.8%,692500,2769.999999962146,-3516872.192543801,573234.0240887764,310.7253469431922,222,1:51:43
13.9%,695000,2779.9999999619095,-3517515.5057992656,574849.6121479479,311.60108728502087,222,1:51:39
13.9%,697500,2789.999999961673,-3515391.5556750484,574223.8282140136,311.261876907039,222,1:51:35
14.0%,700000,2799.9999999614365,-3521554.0167759713,574224.6124701281,311.2623020183252,222,1:51:31
14.1%,702500,2809.9999999612,-3520123.5570405424,570863.3143359637,309.44028782337574,222,1:51:27
14.1%,705000,2819.9999999609636,-3518575.8794228565,575847.2118724771,312.14184290574224,222,1:51:24
14.2%,707500,2829.999999960727,-3518280.323994769,571899.2102067819,310.00180212701235,222,1:51:20
14.2%,710000,2839.9999999604906,-3516637.126091955,574192.1638642711,311.2447130339157,222,1:51:16
14.2%,712500,2849.999999960254,-3517472.003385959,573828.0095189651,311.0473207289736,222,1:51:12
14.3%,715000,2859.9999999600177,-3518228.54011631,573211.3520497223,310.7130574123811,222,1:51:08
14.3%,717500,2869.9999999597812,-3516362.837757267,574085.269783958,311.1867703808355,222,1:51:04
14.4%,720000,2879.9999999595448,-3514797.7235474773,577641.8397073325,313.1146329586457,222,1:51:00
14.4%,722500,2889.9999999593083,-3517598.8609422315,571808.626563715,309.9527006558217,222,1:50:56
14.5%,725000,2899.999999959072,-3517833.8923570737,574140.1881864825,311.2165392692143,222,1:50:53
14.6%,727500,2909.9999999588354,-3518872.814882379,574981.7709083676,311.6727248273811,222,1:50:49
14.6%,730000,2919.999999958599,-3519457.9220273104,573334.0565638212,310.77957021712166,222,1:50:45
14.7%,732500,2929.9999999583624,-3519218.4492304698,573488.3501093643,310.863206068197,222,1:50:42
14.7%,735000,2939.999999958126,-3517724.6862466056,572896.9361982988,310.54262619160124,222,1:50:38
14.8%,737500,2949.9999999578895,-3522441.030032616,573884.4601677319,311.0779201817034,222,1:50:34
14.8%,740000,2959.999999957653,-3521179.437484244,574274.172633267,311.28916643711193,222,1:50:30
14.8%,742500,2969.9999999574165,-3518834.2781484723,574818.9461630018,311.58446458223057,222,1:50:26
14.9%,745000,2979.99999995718,-3517233.429635549,572784.9489160618,310.48192273426264,222,1:50:22
14.9%,747500,2989.9999999569436,-3518362.538524797,574737.3338457835,311.540226078379,222,1:50:18
15.0%,750000,2999.999999956707,-3516654.8510534484,572735.4326833901,310.45508212828025,222,1:50:14
15.1%,752500,3009.9999999564707,-3517021.7211691253,573017.032125565,310.60772499435564,222,1:50:10
15.1%,755000,3019.999999956234,-3517894.7094896715,573549.6295480262,310.89642299887197,222,1:50:07
15.2%,757500,3029.9999999559977,-3516913.680356823,573203.8514105969,310.70899164064286,222,1:50:03
15.2%,760000,3039.9999999557613,-3519913.935412187,575218.3018938298,311.80093803426007,222,1:49:59
15.2%,762500,3049.999999955525,-3515350.4501734115,574944.2330614076,311.6523771857025,222,1:49:55
15.3%,765000,3059.9999999552883,-3518534.518683361,575181.2881237546,311.7808744719714,222,1:49:51
15.3%,767500,3069.999999955052,-3518754.798677195,572860.545043592,310.5229001221483,222,1:49:47
15.4%,770000,3079.9999999548154,-3521926.073021725,574595.5146299173,311.46335202135964,222,1:49:43
15.4%,772500,3089.999999954579,-3518977.3150942307,574495.5990407637,311.40919210621126,222,1:49:39
15.5%,775000,3099.9999999543425,-3518899.6523434985,575909.4373526517,312.17557264456354,222,1:49:35
15.6%,777500,3109.999999954106,-3519009.471780088,573785.5661457615,311.02431401389754,222,1:49:31
15.6%,780000,3119.9999999538695,-3521014.2335775252,574098.6802083655,311.1940395913178,222,1:49:28
15.7%,782500,3129.999999953633,-3515891.6611165926,573202.4483877239,310.7082311226857,222,1:49:24
15.7%,785000,3139.9999999533966,-3516648.1438442525,573946.7072458519,311.11166162783576,222,1:49:20
15.8%,787500,3149.99999995316,-3518853.455775531,572472.8057212727,310.3127234222522,222,1:49:16
15.8%,790000,3159.9999999529236,-3517970.0401641857,574633.9560836639,311.48418946915655,222,1:49:12
15.8%,792500,3169.999999952687,-3514809.5214896128,574776.2297678511,311.5613098737771,222,1:49:08
15.9%,795000,3179.9999999524507,-3515688.114846915,572958.5267054494,310.5760117390366,222,1:49:05
15.9%,797500,3189.9999999522142,-3518928.3747985046,572287.581370601,310.2123213208307,222,1:49:01
16.0%,800000,3199.9999999519778,-3517364.8143174797,574729.2934000276,311.53586770083666,222,1:48:57
16.1%,802500,3209.9999999517413,-3515837.6525434963,575868.5445827253,312.1534064443924,222,1:48:53
16.1%,805000,3219.999999951505,-3519081.519389322,574099.1104395287,311.19427280100496,222,1:48:49
16.1%,807500,3229.9999999512684,-3517955.0976796933,571323.0491432508,309.6894901587103,222,1:48:45
16.2%,810000,3239.999999951032,-3518739.4720399454,575262.7033776243,311.8250061563133,222,1:48:41
16.2%,812500,3249.9999999507954,-3521865.447342163,573548.5868091502,310.89585777527145,222,1:48:37
16.3%,815000,3259.999999950559,-3516240.8034008984,571885.0609004211,309.9941324006123,222,1:48:33
16.4%,817500,3269.9999999503225,-3519627.811530018,575476.8852982889,311.94110490274284,222,1:48:30
16.4%,820000,3279.999999950086,-3516555.244906122,573145.6467044861,310.6774413893668,222,1:48:26
16.4%,822500,3289.9999999498496,-3516838.412807958,575080.9845468183,311.72650424544355,222,1:48:22
16.5%,825000,3299.999999949613,-3520040.5373374037,572915.1364968515,310.55249178548536,222,1:48:18
16.6%,827500,3309.9999999493766,-3518519.202019071,572891.6702957274,310.5397717737985,222,1:48:14
16.6%,830000,3319.99999994914,-3517883.970860265,573082.7424379444,310.6433437098432,222,1:48:10
16.6%,832500,3329.9999999489037,-3516890.707205342,573781.9073850824,311.0223307581353,222,1:48:06
16.7%,835000,3339.999999948667,-3518137.5457584374,574633.3738125968,311.48387384521993,222,1:48:02
16.8%,837500,3349.9999999484307,-3518138.0944976844,576122.0035038813,312.2907955523352,222,1:47:58
16.8%,840000,3359.9999999481943,-3518727.179262858,573028.4691534092,310.61392451199686,222,1:47:54
