#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
28.2%,1412500,5649.999999894043,-3489191.667396756,569616.6110310673,311.35773089171835,112,3:04:21
28.3%,1415000,5659.9999998938065,-3492028.7562893443,568931.1156758182,310.98303276281223,112,3:04:14
28.4%,1417500,5669.99999989357,-3490805.298804801,569061.7277855747,311.0544265552917,112,3:04:06
28.4%,1420000,5679.999999893334,-3491521.5382355712,568971.2927062507,311.0049939008605,112,3:03:58
28.4%,1422500,5689.999999893097,-3485870.8871620093,568028.2256776203,310.4895047026406,112,3:03:50
28.5%,1425000,5699.999999892861,-3489998.44034956,567557.5639763956,310.23223664466445,112,3:03:43
28.6%,1427500,5709.999999892624,-3488430.583302034,569202.2468807357,311.1312355980215,112,3:03:35
28.6%,1430000,5719.999999892388,-3491046.8141885493,570640.3202354761,311.91729985232286,112,3:03:27
28.6%,1432500,5729.999999892151,-3486125.038369769,566176.2158561163,309.4771789304534,112,3:03:19
28.7%,1435000,5739.999999891915,-3488054.088171359,566984.1094367413,309.9187810663358,112,3:03:11
28.8%,1437500,5749.999999891678,-3488943.642217407,568732.0060502787,310.8741975919164,112,3:03:04
28.8%,1440000,5759.999999891442,-3490216.772807913,568509.1513214143,310.75238312696933,112,3:02:56
28.9%,1442500,5769.999999891205,-3488558.688085759,569197.4231778412,311.12859891721087,112,3:02:48
28.9%,1445000,5779.999999890969,-3487301.5805995427,569985.7727127552,311.55951809615834,112,3:02:40
28.9%,1447500,5789.999999890732,-3488103.7243313566,569582.180327889,311.33891074952624,112,3:02:32
29.0%,1450000,5799.999999890496,-3493805.215301344,569914.517602447,311.5205693909584,112,3:02:25
29.1%,1452500,5809.9999998902595,-3486420.7813687027,570105.3178858225,311.62486259824004,112,3:02:17
29.1%,1455000,5819.999999890023,-3490290.624309955,568208.9321209635,310.5882805231965,112,3:02:09
29.1%,1457500,5829.9999998897865,-3488273.703018265,567876.8947080153,310.40678578890567,112,3:02:01
29.2%,1460000,5839.99999988955,-3490106.697959218,568117.6065605475,310.53836112352855,112,3:01:53
29.2%,1462500,5849.999999889314,-3487528.113330476,566627.548762238,309.7238816894767,112,3:01:46
29.3%,1465000,5859.999999889077,-3486622.8741183802,568554.7877721887,310.7773284348903,112,3:01:38
29.4%,1467500,5869.999999888841,-3487748.7567519546,570543.9700045299,311.86463392106776,112,3:01:30
29.4%,1470000,5879.999999888604,-3489097.733923828,571014.4106524186,312.1217811492371,112,3:01:22
29.4%,1472500,5889.999999888368,-3489491.994797699,568797.2212656196,310.90984483442116,112,3:01:15
29.5%,1475000,5899.999999888131,-3490790.139302766,572110.3147135391,312.7208124891551,112,3:01:07
29.6%,1477500,5909.999999887895,-3488463.352067629,569081.8481520975,311.06542453453585,112,3:00:59
29.6%,1480000,5919.999999887658,-3492655.5449436046,566965.4853216154,309.9086009520042,112,3:00:51
29.6%,1482500,5929.999999887422,-3486132.4501764104,569046.7469645698,311.04623789937,112,3:00:43
29.7%,1485000,5939.999999887185,-3492005.92935743,569532.1951417307,311.31158838244806,112,3:00:36
29.8%,1487500,5949.999999886949,-3490029.3451708406,569488.3473273776,311.28762075981,112,3:00:28
29.8%,1490000,5959.999999886712,-3488217.2275506835,569201.2796930387,311.13070692424185,112,3:00:20
29.9%,1492500,5969.999999886476,-3486938.988401411,567926.9251747753,310.43413290678143,112,3:00:12
29.9%,1495000,5979.9999998862395,-3488447.104901936,569562.9585406411,311.32840394206085,112,3:00:04
29.9%,1497500,5989.999999886003,-3487306.7763898727,567378.2766229159,310.1342365118102,112,2:59:57
30.0%,1500000,5999.999999885767,-3485885.882878747,567428.6905108017,310.16179321123496,112,2:59:49
30.1%,1502500,6009.99999988553,-3487398.368997475,569332.1783577811,311.2022573503384,112,2:59:41
30.1%,1505000,6019.999999885294,-3490234.7350053005,570230.4464365522,311.6932590264173,112,2:59:34
30.1%,1507500,6029.999999885057,-3489347.7829532847,568852.5246697874,310.94007418886554,112,2:59:26
30.2%,1510000,6039.999999884821,-3489332.3101643026,569576.5584520262,311.3358377799567,112,2:59:18
30.2%,1512500,6049.999999884584,-3492103.093604034,567482.3274793817,310.19111167650715,112,2:59:10
30.3%,1515000,6059.999999884348,-3491274.0510366783,569003.1605027252,311.0224131344409,112,2:59:02
30.4%,1517500,6069.999999884111,-3486638.738415584,568945.2626003772,310.9907656031903,112,2:58:55
30.4%,1520000,6079.999999883875,-3485936.0138449613,568027.1969036963,310.48894236525723,112,2:58:47
30.4%,1522500,6089.999999883638,-3488816.112087231,569591.1603344334,311.3438193045208,112,2:58:39
30.5%,1525000,6099.999999883402,-3488892.184761474,568581.3577383474,310.7918518252073,112,2:58:31
30.6%,1527500,6109.999999883165,-3489181.831640616,571442.5882376314,312.35582699475634,112,2:58:23
30.6%,1530000,6119.999999882929,-3490890.1681904737,571914.9240848409,312.61401015647937,112,2:58:16
30.6%,1532500,6129.9999998826925,-3487861.389238067,569756.5461500809,311.4342207276613,112,2:58:08
30.7%,1535000,6139.999999882456,-3488870.7591505554,569612.7354252728,311.3556124495897,112,2:58:00
30.8%,1537500,6149.9999998822195,-3488354.4153187145,566689.8088160193,309.7579136132218,112,2:57:52
30.8%,1540000,6159.999999881983,-3486396.343315104,569582.6546915679,311.3391700411196,112,2:57:45
30.9%,1542500,6169.999999881747,-3489498.86501801,569418.5487154534,311.2494681901565,112,2:57:37
30.9%,1545000,6179.99999988151,-3487751.582955446,568022.3640049612,310.48630065791474,112,2:57:29
30.9%,1547500,6189.999999881274,-3488113.223251758,567983.5925156958,310.4651078017248,112,2:57:21
31.0%,1550000,6199.999999881037,-3492198.0896422565,569801.1051408299,311.4585770859236,112,2:57:13
31.1%,1552500,6209.999999880801,-3488534.8760093786,569783.7126210642,311.44907017305644,112,2:57:06
31.1%,1555000,6219.999999880564,-3483951.40202054,570327.68566969,311.7464108945284,112,2:56:58
31.1%,1557500,6229.999999880328,-3489219.6870141774,569575.8228851965,311.3354357122948,112,2:56:50
31.2%,1560000,6239.999999880091,-3487843.941061046,568372.0867078486,310.67746233596904,112,2:56:42
31.2%,1562500,6249.999999879855,-3489035.674158504,568924.782640738,310.97957106700835,112,2:56:35
31.3%,1565000,6259.999999879618,-3485929.094725799,571343.4366431508,312.3016298121708,112,2:56:27
31.4%,1567500,6269.999999879382,-3488410.345459882,570730.7491961659,311.96672916225174,112,2:56:19
31.4%,1570000,6279.999999879145,-3488880.8272908963,569713.9789074506,311.4109530774225,112,2:56:11
31.4%,1572500,6289.999999878909,-3489580.2872228026,569662.0797951245,311.38258454052203,112,2:56:03
31.5%,1575000,6299.9999998786725,-3487895.952640053,569750.6621383211,311.4310044721754,112,2:55:56
31.6%,1577500,6309.999999878436,-3488454.875480842,569482.8272738298,311.2846034472637,112,2:55:48
31.6%,1580000,6319.9999998782,-3482701.2545643,570729.8841999052,311.9662563472604,112,2:55:40
31.6%,1582500,6329.999999877963,-3491481.7229052614,569097.6109417093,311.07404062176187,112,2:55:32
31.7%,1585000,6339.999999877727,-3489695.5903529786,569183.1499203916,311.12079702210127,112,2:55:25
31.8%,1587500,6349.99999987749,-3490194.524809731,568062.4178344782,310.5081944531981,112,2:55:17
31.8%,1590000,6359.999999877254,-3487248.2550110947,570589.6343778642,311.8895944917194,112,2:55:09
31.9%,1592500,6369.999999877017,-3487580.2429329995,568741.16449829,310.8792036846744,112,2:55:01
31.9%,1595000,6379.999999876781,-3486846.201985594,569088.461945865,311.0690396956462,112,2:54:53
31.9%,1597500,6389.999999876544,-3489364.9853684343,569980.93436606,311.55687341091016,112,2:54:46
32.0%,1600000,6399.999999876308,-3484926.0898759924,569111.7673275021,311.0817786337382,112,2:54:38
32.0%,1602500,6409.999999876071,-3487424.608536411,567493.2022715609,310.19705593893076,112,2:54:30
32.1%,1605000,6419.999999875835,-3490702.0859332904,568387.8780647976,310.686094038367,112,2:54:23
32.1%,1607500,6429.999999875598,-3486045.069221625,571132.4361056352,312.1862949583315,112,2:54:16
32.2%,1610000,6439.999999875362,-3488407.0680982526,569049.0328034078,311.04748736011254,112,2:54:08
32.2%,1612500,6449.9999998751255,-3490100.736304596,569830.9815972658,311.4749078345409,112,2:54:01
32.3%,1615000,6459.999999874889,-3488408.883157378,567220.3121205601,310.04789164745324,112,2:53:53
32.4%,1617500,6469.9999998746525,-3490156.8522686027,568848.1660065679,310.93769170306115,112,2:53:45
32.4%,1620000,6479.999999874416,-3488450.2612543143,567526.2006393026,310.21509315326796,112,2:53:38
32.5%,1622500,6489.99999987418,-3490147.2031592373,569293.4376076481,311.1810812964438,112,2:53:30
32.5%,1625000,6499.999999873943,-3486355.281571036,571117.920369554,312.1783605221493,112,2:53:23
32.5%,1627500,6509.999999873707,-3486099.927826129,568176.7524755499,310.5706908300891,112,2:53:16
32.6%,1630000,6519.99999987347,-3489476.4035863653,569531.2973374643,311.3110976342961,112,2:53:08
32.6%,1632500,6529.999999873234,-3485301.631443547,568617.765818056,310.8117528197792,112,2:53:01
32.7%,1635000,6539.999999872997,-3489500.852806311,569762.2086903355,311.43731592476513,112,2:52:53
32.8%,1637500,6549.999999872761,-3488597.2390991505,569528.070837575,311.3093339994849,112,2:52:46
32.8%,1640000,6559.999999872524,-3490621.1578943096,567701.3937978665,310.31085536114927,112,2:52:39
32.9%,1642500,6569.999999872288,-3492439.9599517956,571015.8755058774,312.12258185174505,112,2:52:32
32.9%,1645000,6579.999999872051,-3487807.290802803,572007.9438670158,312.6648556334987,112,2:52:24
33.0%,1647500,6589.999999871815,-3489523.2094322257,569627.7591559263,311.36382456032385,112,2:52:16
33.0%,1650000,6599.999999871578,-3490679.828030538,571524.8273278933,312.40077964543167,112,2:52:08
33.0%,1652500,6609.999999871342,-3485349.3590834383,568448.7238077403,310.7193528866698,112,2:52:00
33.1%,1655000,6619.9999998711055,-3485667.666552214,569580.4631531327,311.33797212585324,112,2:51:53
33.1%,1657500,6629.999999870869,-3488531.059701262,567860.9120390269,310.39804951356984,112,2:51:45
33.2%,1660000,6639.999999870633,-3487874.746871967,566932.1749090273,309.89039317105534,112,2:51:37
33.2%,1662500,6649.999999870396,-3487764.76783978,569456.3198968244,311.27011426875936,112,2:51:29
33.3%,1665000,6659.99999987016,-3487585.909360992,567657.4935175283,310.28685906011646,112,2:51:22
33.4%,1667500,6669.999999869923,-3486220.992156163,568107.7014479255,310.5329468969585,112,2:51:14
33.4%,1670000,6679.999999869687,-3488131.8534048926,569203.2813501587,311.13180104861755,112,2:51:06
33.5%,1672500,6689.99999986945,-3489252.732695656,567590.440749912,310.25020739446853,112,2:50:58
33.5%,1675000,6699.999999869214,-3488234.322781088,567436.4707040226,310.1660459371215,112,2:50:50
33.5%,1677500,6709.999999868977,-3488245.4998373017,569122.3816472051,311.0875805194868,112,2:50:43
33.6%,1680000,6719.999999868741,-3489342.9553739093,567032.8798193465,309.9454394105073,112,2:50:35
33.6%,1682500,6729.999999868504,-3486952.0767910387,570903.6320745565,312.0612285495296,112,2:50:27
33.7%,1685000,6739.999999868268,-3490903.658752883,568452.117691478,310.7212080150474,112,2:50:19
