#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
25.9%,1295000,5179.999999905157,-3528436.415465096,575296.8495153005,311.0549483909027,273,1:18:04
25.9%,1297500,5189.9999999049205,-3530530.809658205,576867.6846531713,311.9042769473735,273,1:18:01
26.0%,1300000,5199.999999904684,-3528269.721735807,574639.7413427534,310.6996592060739,273,1:17:58
26.1%,1302500,5209.999999904448,-3527397.8777459804,575759.1563789473,311.3049112365772,273,1:17:55
26.1%,1305000,5219.999999904211,-3529174.702566093,575109.6058947684,310.9537083879891,273,1:17:52
26.1%,1307500,5229.999999903975,-3529502.8403138183,575753.678790002,311.3019495809587,273,1:17:48
26.2%,1310000,5239.999999903738,-3526279.5579864252,574700.2563558894,310.73237882604707,273,1:17:45
26.2%,1312500,5249.999999903502,-3530056.438189497,575254.6038621913,311.0321067579984,273,1:17:42
26.3%,1315000,5259.999999903265,-3527301.2256082743,578206.9559880211,312.62840219904854,273,1:17:39
26.4%,1317500,5269.999999903029,-3527703.680821428,575288.5218806227,311.050445755477,273,1:17:36
26.4%,1320000,5279.999999902792,-3527920.709681604,575708.5450947379,311.27754642411384,273,1:17:33
26.4%,1322500,5289.999999902556,-3531688.3470090944,574894.839358496,310.8375871300462,273,1:17:30
26.5%,1325000,5299.999999902319,-3529478.3000478614,577592.5405898411,312.2961963993253,273,1:17:26
26.6%,1327500,5309.999999902083,-3525308.367587639,577595.4089428943,312.2977472776444,273,1:17:23
26.6%,1330000,5319.999999901846,-3530007.627326308,575000.9568621595,310.8949633778967,273,1:17:20
26.6%,1332500,5329.99999990161,-3531381.4098121505,575888.9071959467,311.37506568591834,273,1:17:17
26.7%,1335000,5339.9999999013735,-3531019.86267969,575715.7706293244,311.2814531694572,273,1:17:14
26.8%,1337500,5349.999999901137,-3525717.5945205484,575124.8195796574,310.96193421431155,273,1:17:11
26.8%,1340000,5359.999999900901,-3528436.2072358467,575793.4888464881,311.3234743208841,273,1:17:07
26.9%,1342500,5369.999999900664,-3529656.375746267,575887.6104465136,311.37436455166335,273,1:17:04
26.9%,1345000,5379.999999900428,-3531030.040766515,577465.5844521488,312.22755299394066,273,1:17:01
26.9%,1347500,5389.999999900191,-3526187.2228823733,577271.0861289089,312.122390474889,273,1:16:58
27.0%,1350000,5399.999999899955,-3525664.2382363565,573888.9632442446,310.29372400430555,273,1:16:55
27.1%,1352500,5409.999999899718,-3531005.262477543,574364.1241351829,310.55063684249114,273,1:16:52
27.1%,1355000,5419.999999899482,-3527279.1145213395,575867.3427489167,311.3634060914609,273,1:16:48
27.1%,1357500,5429.999999899245,-3525472.8372463807,575774.1434179205,311.3130145186276,273,1:16:45
27.2%,1360000,5439.999999899009,-3530531.0194924064,577210.7022665195,312.08974176628755,273,1:16:42
27.2%,1362500,5449.999999898772,-3531220.1993660834,574668.8489034876,310.71539725645533,273,1:16:39
27.3%,1365000,5459.999999898536,-3527213.0038525723,574971.2546395236,310.87890380215435,273,1:16:36
27.4%,1367500,5469.999999898299,-3531471.06525632,576601.7627730193,311.7604967115241,273,1:16:32
27.4%,1370000,5479.999999898063,-3528682.8419013266,576179.2023354371,311.5320242016974,273,1:16:29
27.4%,1372500,5489.9999998978265,-3526637.5370808616,571121.1907182812,308.79722816750996,273,1:16:26
27.5%,1375000,5499.99999989759,-3527667.1245379746,574838.8050699099,310.807290175076,273,1:16:23
27.6%,1377500,5509.9999998973535,-3528579.568879567,579206.6329826057,313.16891354761594,273,1:16:20
27.6%,1380000,5519.999999897117,-3527127.2889841218,577185.4611711287,312.07609425955997,273,1:16:17
27.6%,1382500,5529.999999896881,-3527382.6097501684,575758.5012659156,311.30455702613705,273,1:16:13
27.7%,1385000,5539.999999896644,-3531837.861985162,577765.0814424554,312.3894868215665,273,1:16:10
27.8%,1387500,5549.999999896408,-3527523.109882677,573897.278755119,310.2982200845605,273,1:16:07
27.8%,1390000,5559.999999896171,-3530209.818533687,575941.3821462095,311.4034381565125,273,1:16:04
27.9%,1392500,5569.999999895935,-3530397.4382609166,575014.2561811982,310.9021541334183,273,1:16:01
27.9%,1395000,5579.999999895698,-3529492.9251503106,574062.8194469686,310.387725617927,273,1:15:58
27.9%,1397500,5589.999999895462,-3528284.8655811213,574152.2146569231,310.436060355797,273,1:15:54
28.0%,1400000,5599.999999895225,-3528859.2130783144,574838.5945263435,310.8071763371187,273,1:15:51
28.1%,1402500,5609.999999894989,-3526516.7647164557,575672.809721904,311.25822480856533,273,1:15:48
28.1%,1405000,5619.999999894752,-3528154.39114945,575661.7571576168,311.25224884186775,273,1:15:45
28.1%,1407500,5629.999999894516,-3526765.3558862265,575079.3765182411,310.9373637875215,273,1:15:42
28.2%,1410000,5639.999999894279,-3527750.4438285343,575060.8097746007,310.92732500929816,273,1:15:39
28.2%,1412500,5649.999999894043,-3525658.369309796,575625.618706903,311.2327092877555,273,1:15:35
28.3%,1415000,5659.9999998938065,-3530546.1634818,575306.8867290716,311.0603753717982,273,1:15:32
28.4%,1417500,5669.99999989357,-3523331.729415996,575293.9166101605,311.05336261017453,273,1:15:29
28.4%,1420000,5679.999999893334,-3523462.4646743424,576341.7377819198,311.61990484098817,273,1:15:26
28.4%,1422500,5689.999999893097,-3531966.5679649003,573123.8284645819,309.8800263461303,273,1:15:22
28.5%,1425000,5699.999999892861,-3528403.3759255297,574994.3252446377,310.8913777551913,273,1:15:19
28.6%,1427500,5709.999999892624,-3526792.1095628887,575738.696055924,311.2938486265048,273,1:15:16
28.6%,1430000,5719.999999892388,-3526057.7517979387,575398.8846278461,311.1101173470575,273,1:15:13
28.6%,1432500,5729.999999892151,-3527181.02448071,574162.8169595602,310.4417928723272,273,1:15:10
28.7%,1435000,5739.999999891915,-3528136.17428297,576039.7225595483,311.45660944055766,273,1:15:07
28.8%,1437500,5749.999999891678,-3530377.2929682042,574706.2923659096,310.735642412119,273,1:15:03
28.8%,1440000,5759.999999891442,-3527672.1272700485,573344.9371043919,309.99957669062263,273,1:15:00
28.9%,1442500,5769.999999891205,-3526382.8064080514,575676.7426154331,311.26035126900877,273,1:14:57
28.9%,1445000,5779.999999890969,-3529254.397665769,573324.2768957613,309.98840600520214,273,1:14:54
28.9%,1447500,5789.999999890732,-3527986.9738592785,575730.9198214526,311.28964412544724,273,1:14:51
29.0%,1450000,5799.999999890496,-3528773.9442481417,574252.3638599579,310.49020962709517,273,1:14:47
29.1%,1452500,5809.9999998902595,-3526879.795463614,575640.2464668513,311.2406183126696,273,1:14:44
29.1%,1455000,5819.999999890023,-3532628.4293424115,575851.8144691556,311.3550101680976,273,1:14:41
29.1%,1457500,5829.9999998897865,-3530504.5105673,575289.2954401878,311.0508640082987,273,1:14:38
29.2%,1460000,5839.99999988955,-3527621.067972934,576442.4442216798,311.67435540237847,273,1:14:35
29.2%,1462500,5849.999999889314,-3527028.305556914,577171.5294050006,312.0685615487558,273,1:14:31
29.3%,1465000,5859.999999889077,-3526957.1019058153,576983.7329137223,311.96702261637364,273,1:14:28
29.4%,1467500,5869.999999888841,-3528508.4704150334,578878.8259329256,312.99167286742386,273,1:14:25
29.4%,1470000,5879.999999888604,-3529052.4315620866,573883.8417193568,310.2909548675356,273,1:14:22
29.4%,1472500,5889.999999888368,-3526941.5183408093,575727.3526615378,311.2877154120463,273,1:14:19
29.5%,1475000,5899.999999888131,-3530017.686214,574058.3081996144,310.3852864496713,273,1:14:16
29.6%,1477500,5909.999999887895,-3528576.578075772,574523.6613629151,310.63689638689937,273,1:14:12
29.6%,1480000,5919.999999887658,-3527044.7183272038,574697.8076482001,310.7310548440983,273,1:14:09
29.6%,1482500,5929.999999887422,-3528844.403165534,578391.1517138593,312.7279942479928,273,1:14:06
29.7%,1485000,5939.999999887185,-3529478.417062292,575295.5476228581,311.05424447589456,273,1:14:03
29.8%,1487500,5949.999999886949,-3527038.5842459816,576753.088323158,311.84231631687794,273,1:14:00
29.8%,1490000,5959.999999886712,-3529375.109810233,576970.1469433208,311.95967687247526,273,1:13:56
29.9%,1492500,5969.999999886476,-3525325.947308792,574659.3104670176,310.7102399574602,273,1:13:53
29.9%,1495000,5979.9999998862395,-3530949.9009636194,573724.2771220857,310.20468052480106,273,1:13:50
29.9%,1497500,5989.999999886003,-3530974.3271707185,576233.5586595838,311.56141390479837,273,1:13:47
30.0%,1500000,5999.999999885767,-3528857.644052593,574480.8269789158,310.6137364354491,273,1:13:44
30.1%,1502500,6009.99999988553,-3529822.7182498462,575008.4339520391,310.8990061356635,273,1:13:41
30.1%,1505000,6019.999999885294,-3529448.9397784565,573889.1098563,310.29380327539036,273,1:13:38
30.1%,1507500,6029.999999885057,-3524818.3448168784,574316.2660575826,310.52476065027736,273,1:13:34
30.2%,1510000,6039.999999884821,-3526620.0539336074,575086.7944106101,310.9413745380235,273,1:13:31
30.2%,1512500,6049.999999884584,-3525977.886077741,575705.4349956025,311.27586483707427,273,1:13:28
30.3%,1515000,6059.999999884348,-3526271.106885461,572492.8089487492,309.53884293256505,273,1:13:25
30.4%,1517500,6069.999999884111,-3524582.0204794854,574627.629070555,310.693110270152,273,1:13:21
30.4%,1520000,6079.999999883875,-3528403.7395626735,575140.6318254555,310.97048367413356,273,1:13:18
30.4%,1522500,6089.999999883638,-3526839.74059619,576089.1489706663,311.4833336087369,273,1:13:15
30.5%,1525000,6099.999999883402,-3528885.3466803227,574585.9018235626,310.67054893217374,273,1:13:12
30.6%,1527500,6109.999999883165,-3528486.2990576625,576843.9511521298,311.8914445757938,273,1:13:09
30.6%,1530000,6119.999999882929,-3528703.7480900083,575946.7719123691,311.4063523275809,273,1:13:06
30.6%,1532500,6129.9999998826925,-3525637.602417562,576832.6335557702,311.88532530996696,273,1:13:02
30.7%,1535000,6139.999999882456,-3526725.598929966,575453.1391735307,311.13945201996967,273,1:12:59
30.8%,1537500,6149.9999998822195,-3526270.532431124,575489.2804858466,311.15899312131006,273,1:12:56
30.8%,1540000,6159.999999881983,-3526521.1083892975,573256.964856463,309.9520113283885,273,1:12:53
30.9%,1542500,6169.999999881747,-3524332.929422723,574189.7890023335,310.4563762780593,273,1:12:50
30.9%,1545000,6179.99999988151,-3527674.1057731733,576055.9966662002,311.4654086220741,273,1:12:46
30.9%,1547500,6189.999999881274,-3526545.391781235,575910.4888866344,311.3867346037799,273,1:12:43
31.0%,1550000,6199.999999881037,-3527008.3604855035,575918.6184854617,311.3911301639952,273,1:12:40
31.1%,1552500,6209.999999880801,-3527314.8725047223,573017.9174510924,309.8227617446246,273,1:12:37
31.1%,1555000,6219.999999880564,-3528408.404468894,576179.4845488716,311.53217679054853,273,1:12:34
31.1%,1557500,6229.999999880328,-3527340.441607736,575501.6530780983,311.16568280863856,273,1:12:31
31.2%,1560000,6239.999999880091,-3528767.3377884254,575948.3053581732,311.4071814402484,273,1:12:27
31.2%,1562500,6249.999999879855,-3527075.2692889385,573644.0283224916,310.1612911228997,273,1:12:24
31.3%,1565000,6259.999999879618,-3524772.9652761742,575674.8553196533,311.25933083461587,273,1:12:21
31.4%,1567500,6269.999999879382,-3532246.459656788,577807.6351711631,312.41249502663163,273,1:12:18
31.4%,1570000,6279.999999879145,-3529037.696041977,575207.0430479981,311.0063912919451,273,1:12:15
31.4%,1572500,6289.999999878909,-3531023.2751760837,575116.1096187187,310.95722486043184,273,1:12:12
31.5%,1575000,6299.9999998786725,-3531459.3587088883,574387.0788977513,310.56304816108616,273,1:12:09
31.6%,1577500,6309.999999878436,-3526520.099662235,576075.2556152438,311.47582166606327,273,1:12:06
31.6%,1580000,6319.9999998782,-3527400.992471952,574948.8467120748,310.8667881496491,273,1:12:02
31.6%,1582500,6329.999999877963,-3526300.7985593826,576030.0515069424,311.45138043787534,273,1:11:59
31.7%,1585000,6339.999999877727,-3526472.5757538117,578496.3609994942,312.7848794350767,273,1:11:56
31.8%,1587500,6349.99999987749,-3527265.7283888645,574563.6915686352,310.6585401584319,273,1:11:53
31.8%,1590000,6359.999999877254,-3527901.4081817344,575438.0942388154,311.1313174345024,273,1:11:50
31.9%,1592500,6369.999999877017,-3527420.4201867487,575434.9824624714,311.1296349406196,273,1:11:46
31.9%,1595000,6379.999999876781,-3527437.5108944494,577096.472957714,312.0279795790182,273,1:11:43
31.9%,1597500,6389.999999876544,-3529220.3296115026,574435.4020793571,310.58917582852104,273,1:11:40
32.0%,1600000,6399.999999876308,-3527773.1258333754,575968.248078111,311.41796418958245,273,1:11:37
32.0%,1602500,6409.999999876071,-3526967.381572744,574405.5461290987,310.5730331344065,273,1:11:34
32.1%,1605000,6419.999999875835,-3528536.6527190357,575703.5963144635,311.2748706879367,273,1:11:30
32.1%,1607500,6429.999999875598,-3527047.5802181736,576253.8511297716,311.5723857591937,273,1:11:27
32.2%,1610000,6439.999999875362,-3529678.678713221,574322.2630316205,310.52800313014046,273,1:11:24
32.2%,1612500,6449.9999998751255,-3530955.856766863,574052.2026392954,310.38198525872696,273,1:11:21
32.3%,1615000,6459.999999874889,-3529534.731634006,574936.4850790724,310.8601043878332,273,1:11:18
32.4%,1617500,6469.9999998746525,-3526732.417492751,577520.505572183,312.257248074267,273,1:11:14
32.4%,1620000,6479.999999874416,-3526881.570967214,572969.5125003742,309.79658986577596,273,1:11:11
32.5%,1622500,6489.99999987418,-3526361.2976925895,574601.7823965377,310.6791353355433,273,1:11:08
32.5%,1625000,6499.999999873943,-3527050.8957247846,576352.1825093864,311.6255521588309,273,1:11:05
32.5%,1627500,6509.999999873707,-3530598.5848446395,576974.5390841316,311.9620516414913,273,1:11:02
32.6%,1630000,6519.99999987347,-3526477.4354422763,575355.2708159091,311.0865359698388,273,1:10:58
32.6%,1632500,6529.999999873234,-3528741.111071389,576441.5290944541,311.6738606059057,273,1:10:55
32.7%,1635000,6539.999999872997,-3529048.960921392,575365.8229392236,311.0922413551121,273,1:10:52
32.8%,1637500,6549.999999872761,-3528259.591034144,576579.0721863458,311.74822822913524,273,1:10:49
32.8%,1640000,6559.999999872524,-3523048.391582696,574294.087538244,310.5127690355239,273,1:10:45
32.9%,1642500,6569.999999872288,-3529717.3278555684,573070.6300226673,309.85126269373393,273,1:10:42
32.9%,1645000,6579.999999872051,-3528820.4668687284,573935.2651250944,310.3187587827339,273,1:10:39
33.0%,1647500,6589.999999871815,-3530429.0306728575,576010.3868106965,311.44074801205716,274,1:10:36
33.0%,1650000,6599.999999871578,-3527703.5373394005,573363.8735264032,310.009815348763,274,1:10:33
33.0%,1652500,6609.999999871342,-3532279.50260829,578811.4766597976,312.95525805880004,274,1:10:29
33.1%,1655000,6619.9999998711055,-3529195.449041022,574373.9080680329,310.5559268779403,274,1:10:26
33.1%,1657500,6629.999999870869,-3525401.937384937,576246.9799134812,311.5686705887901,274,1:10:23
33.2%,1660000,6639.999999870633,-3524561.547476193,577210.1007601258,312.0894165402057,274,1:10:20
33.2%,1662500,6649.999999870396,-3527713.504465334,576169.5837713277,311.5268235788101,274,1:10:17
33.3%,1665000,6659.99999987016,-3528436.1679619793,575214.7909413632,311.0105804693634,274,1:10:14
33.4%,1667500,6669.999999869923,-3529192.435499249,573884.3813662835,310.29124664707,274,1:10:10
33.4%,1670000,6679.999999869687,-3528270.292268358,574411.2204301672,310.57610114951467,274,1:10:07
33.5%,1672500,6689.99999986945,-3528867.3307922874,575213.5070467456,311.0098862855271,274,1:10:04
33.5%,1675000,6699.999999869214,-3525667.676523948,577270.6301792193,312.1221439492783,274,1:10:01
33.5%,1677500,6709.999999868977,-3528619.9488934353,578762.1960393479,312.928612717593,274,1:09:58
33.6%,1680000,6719.999999868741,-3528187.2564120386,575307.8051642466,311.06087195683284,274,1:09:55
33.6%,1682500,6729.999999868504,-3527575.719288023,576210.0641907904,311.5487107746072,274,1:09:51
33.7%,1685000,6739.999999868268,-3529571.305917034,574394.4514470501,310.5670343952252,274,1:09:48
33.8%,1687500,6749.999999868031,-3529112.402671205,574093.6682908431,310.40440515571237,274,1:09:45
33.8%,1690000,6759.999999867795,-3532784.2940372266,574912.4892183183,310.84713016203176,274,1:09:42
33.9%,1692500,6769.9999998675585,-3530359.9632893354,573883.6758112719,310.2908651633579,274,1:09:39
33.9%,1695000,6779.999999867322,-3529289.5757248625,576896.5863366539,311.9199036828087,274,1:09:36
34.0%,1697500,6789.9999998670855,-3526687.295854384,573723.8422357187,310.20444538783386,274,1:09:32
34.0%,1700000,6799.999999866849,-3526745.294448063,574898.9392958711,310.8398039087573,274,1:09:29
34.0%,1702500,6809.999999866613,-3527638.826137116,576472.5346824817,311.6906248930591,274,1:09:26
34.1%,1705000,6819.999999866376,-3526423.3805848863,575865.2462276305,311.3622725317673,274,1:09:23
34.1%,1707500,6829.99999986614,-3528843.053198384,576306.3573363721,311.60077512965194,274,1:09:20
34.2%,1710000,6839.999999865903,-3525780.3658851087,572399.7459383535,309.48852506637104,274,1:09:17
34.2%,1712500,6849.999999865667,-3530369.138459461,576800.1407943103,311.86775692896936,274,1:09:13
34.3%,1715000,6859.99999986543,-3528300.027576614,574280.507697233,310.50542660570113,274,1:09:10
34.4%,1717500,6869.999999865194,-3529279.278907595,575216.0954714008,311.01128581048226,274,1:09:07
34.4%,1720000,6879.999999864957,-3524848.776870612,577650.293514306,312.32742259664235,274,1:09:04
34.5%,1722500,6889.999999864721,-3529068.146517329,574479.4449115711,310.61298917099435,274,1:09:01
34.5%,1725000,6899.999999864484,-3528582.805004021,575895.445208753,311.37860069786524,274,1:08:58
34.5%,1727500,6909.999999864248,-3527155.156051092,573583.4953418833,310.12856178816594,274,1:08:54
34.6%,1730000,6919.999999864011,-3529980.1592488755,576219.9280735344,311.5540440378441,274,1:08:51
34.6%,1732500,6929.999999863775,-3528600.3305494618,575518.2100928331,311.17463495459276,274,1:08:48
34.7%,1735000,6939.9999998635385,-3528224.7325640377,574915.4992717673,310.84875765577004,274,1:08:45
34.8%,1737500,6949.999999863302,-3526426.8701268025,574679.3912721486,310.7210973675241,274,1:08:42
34.8%,1740000,6959.999999863066,-3528225.5273970608,576778.9825758658,311.8563169766181,274,1:08:39
34.9%,1742500,6969.999999862829,-3527427.113960374,574956.0718563315,310.8706946839466,274,1:08:35
34.9%,1745000,6979.999999862593,-3531526.433256559,575977.2542775949,311.42283371549416,274,1:08:32
35.0%,1747500,6989.999999862356,-3524738.6620844435,576550.2432190457,311.73264081032136,274,1:08:29
35.0%,1750000,6999.99999986212,-3525611.225030139,575254.9749801246,311.03230741626675,274,1:08:26
35.0%,1752500,7009.999999861883,-3526929.281628005,576180.5483824996,311.5327519904901,274,1:08:23
35.1%,1755000,7019.999999861647,-3529454.1712294184,577051.9037671157,312.0038816419392,274,1:08:20
35.1%,1757500,7029.99999986141,-3527121.057607157,575968.4241929455,311.41805941240665,274,1:08:17
35.2%,1760000,7039.999999861174,-3528921.400789302,576409.4895490215,311.65653727246587,274,1:08:13
35.2%,1762500,7049.999999860937,-3528995.3368194494,573704.4738599877,310.1939731783675,274,1:08:10
35.3%,1765000,7059.999999860701,-3531072.4295766167,574984.2154454906,310.8859115283996,274,1:08:07
35.4%,1767500,7069.999999860464,-3527707.0077143833,575205.335251928,311.00546791053097,274,1:08:04
35.4%,1770000,7079.999999860228,-3527663.395554932,574947.9965593851,310.86632848399773,274,1:08:01
35.5%,1772500,7089.9999998599915,-3522608.325748466,576190.8394814555,311.5383162435489,274,1:07:58
35.5%,1775000,7099.999999859755,-3526756.409673987,574544.4130208548,310.64811651768036,274,1:07:55
35.5%,1777500,7109.9999998595185,-3528293.8244697116,575720.251069495,311.28387568070025,273,1:07:52
35.6%,1780000,7119.999999859282,-3529919.8443379514,575617.2747258102,311.2281978140521,273,1:07:48
35.6%,1782500,7129.999999859046,-3528021.5251732618,573335.8136727551,309.99464377892787,273,1:07:45
35.7%,1785000,7139.999999858809,-3530214.1558646765,575387.518645151,311.10397191941684,273,1:07:42
35.8%,1787500,7149.999999858573,-3528360.9479291774,575921.3818293691,311.3926242653399,274,1:07:39
35.8%,1790000,7159.999999858336,-3529220.412921546,573843.4152865093,310.26909686154505,273,1:07:36
35.9%,1792500,7169.9999998581,-3528218.7586952355,576228.9670986268,311.55893131210263,273,1:07:33
35.9%,1795000,7179.999999857863,-3531113.59029459,575038.5574590166,310.9152934939484,273,1:07:29
36.0%,1797500,7189.999999857627,-3528694.1666265987,576760.8936481208,311.8465365467567,273,1:07:26
36.0%,1800000,7199.99999985739,-3529787.3753576837,576176.8914083147,311.5307747157713,273,1:07:23
36.0%,1802500,7209.999999857154,-3525137.6851452906,575053.9113102191,310.92359510623334,273,1:07:20
36.1%,1805000,7219.999999856917,-3529879.826847179,575437.8023210053,311.13115959863137,273,1:07:17
36.1%,1807500,7229.999999856681,-3525834.8113541547,573741.4227699558,310.21395093644657,273,1:07:14
36.2%,1810000,7239.999999856444,-3525881.737161083,576242.5906442702,311.5662973724079,273,1:07:11
36.2%,1812500,7249.999999856208,-3531317.705988437,574315.0758105699,310.5241171003893,273,1:07:08
36.3%,1815000,7259.9999998559715,-3530393.807281079,573810.75182685,310.25143618642204,273,1:07:04
36.4%,1817500,7269.999999855735,-3531912.2836830523,574976.0406800664,310.88149154723817,273,1:07:01
36.4%,1820000,7279.999999855499,-3527573.255825091,578155.9015030193,312.6007977541246,273,1:06:58
36.5%,1822500,7289.999999855262,-3528433.383167755,573918.2271137568,310.3095465686539,273,1:06:55
36.5%,1825000,7299.999999855026,-3526421.8388981055,575622.4809832282,311.23101276451445,273,1:06:52
36.5%,1827500,7309.999999854789,-3526502.931707371,577820.4941493643,312.41944769603026,273,1:06:49
36.6%,1830000,7319.999999854553,-3527922.4323567357,578297.6068101192,312.67741582881735,273,1:06:45
36.6%,1832500,7329.999999854316,-3530717.607436655,574762.2486603914,310.7658971967695,273,1:06:42
36.7%,1835000,7339.99999985408,-3528141.0780024156,574479.0206288125,310.6127597672496,273,1:06:39
36.8%,1837500,7349.999999853843,-3524961.299169183,576044.4067008806,311.45914209016564,273,1:06:36
36.8%,1840000,7359.999999853607,-3529558.31809072,576073.6697807896,311.47496422758655,273,1:06:33
36.9%,1842500,7369.99999985337,-3528051.047357291,575730.4690643267,311.289400407383,273,1:06:29
36.9%,1845000,7379.999999853134,-3529378.2820443995,576385.3781376982,311.6435005700902,273,1:06:26
37.0%,1847500,7389.999999852897,-3527874.3133103196,576629.6656612892,311.77558341237796,273,1:06:23
37.0%,1850000,7399.999999852661,-3529238.7838981804,578357.9727737597,312.710054859816,273,1:06:20
37.0%,1852500,7409.9999998524245,-3528023.373553382,576998.6396405855,311.9750824747912,273,1:06:17
37.1%,1855000,7419.999999852188,-3531256.8849967457,577900.913172197,312.46292913525235,273,1:06:14
37.1%,1857500,7429.9999998519515,-3527552.1147659402,573016.4585694969,309.82197294778035,273,1:06:10
37.2%,1860000,7439.999999851715,-3529191.767657753,575584.3509997614,311.21039641653783,273,1:06:07
37.2%,1862500,7449.999999851479,-3526056.013453951,575761.7376778226,311.306306908723,273,1:06:04
37.3%,1865000,7459.999999851242,-3526596.7317913603,573913.8203168334,310.3071638752831,273,1:06:01
37.4%,1867500,7469.999999851006,-3529275.6347415857,578110.3507364398,312.5761690926614,273,1:05:58
37.4%,1870000,7479.999999850769,-3525885.961409036,577415.0830408058,312.2002475881972,273,1:05:55
37.5%,1872500,7489.999999850533,-3530957.5862200316,573444.1643511689,310.05322747308594,273,1:05:52
37.5%,1875000,7499.999999850296,-3526257.058645496,574780.4398390214,310.7757329122522,273,1:05:48
37.5%,1877500,7509.99999985006,-3528768.6684263106,579583.8294564318,313.3728583976495,273,1:05:45
37.6%,1880000,7519.999999849823,-3529328.7200054433,577293.4654180389,312.13449064305655,273,1:05:42
37.6%,1882500,7529.999999849587,-3529097.873447094,577049.8865885334,312.0027909817342,274,1:05:39
37.7%,1885000,7539.99999984935,-3530195.621633094,573645.2753100523,310.16196535160736,274,1:05:36
37.8%,1887500,7549.999999849114,-3526980.0081805624,578464.1616596165,312.7674697030186,274,1:05:32
37.8%,1890000,7559.999999848877,-3527605.456501372,576335.9992097262,311.6168020753829,274,1:05:29
37.9%,1892500,7569.999999848641,-3529558.0119359586,574914.6510799825,310.8482990503525,273,1:05:26
37.9%,1895000,7579.9999998484045,-3530914.5185244605,574745.608418846,310.75690005124454,274,1:05:23
38.0%,1897500,7589.999999848168,-3529454.2681463268,576964.5771650493,311.9566653713794,274,1:05:20
38.0%,1900000,7599.999999847932,-3528664.8373270985,573660.9755227959,310.1704542367261,274,1:05:17
38.0%,1902500,7609.999999847695,-3531345.863463709,575388.2285991461,311.10435578159775,274,1:05:14
38.1%,1905000,7619.999999847459,-3529472.3292413577,573874.4769996144,310.2858914947418,273,1:05:10
38.1%,1907500,7629.999999847222,-3529612.150538169,573364.5816460783,310.01019821915276,273,1:05:07
38.2%,1910000,7639.999999846986,-3528020.4603740554,574941.2362612693,310.8626732854976,273,1:05:04
38.2%,1912500,7649.999999846749,-3529519.3010472227,578665.8473528103,312.8765183323314,273,1:05:01
38.3%,1915000,7659.999999846513,-3527813.118641367,577195.8039167331,312.0816864372382,273,1:04:58
38.4%,1917500,7669.999999846276,-3525645.4614796713,577148.0968695343,312.055891905047,273,1:04:55
38.4%,1920000,7679.99999984604,-3524831.799220657,577631.7698042447,312.3174070860726,273,1:04:51
38.5%,1922500,7689.999999845803,-3528425.5163199175,575374.5674058406,311.0969693657288,273,1:04:48
38.5%,1925000,7699.999999845567,-3525790.2821386084,576430.5892449878,311.667945582533,273,1:04:45
38.5%,1927500,7709.99999984533,-3524839.0201174505,573522.1839576866,310.09541158151507,274,1:04:42
38.6%,1930000,7719.999999845094,-3528231.0039639063,575203.7715887143,311.00462245973347,273,1:04:39
38.6%,1932500,7729.9999998448575,-3529810.3194025755,576368.2424247684,311.63423553012774,273,1:04:36
38.7%,1935000,7739.999999844621,-3527937.3722967114,573586.6014608748,310.1302412231975,274,1:04:32
38.8%,1937500,7749.999999844385,-3526849.054720603,575565.7379612509,311.20033260732674,274,1:04:29
38.8%,1940000,7759.999999844148,-3526252.923767917,576628.4966735155,311.7749513570626,274,1:04:26
38.9%,1942500,7769.999999843912,-3528232.775825314,575198.385400601,311.0017102232645,274,1:04:23
38.9%,1945000,7779.999999843675,-3525839.471433388,575487.7588290382,311.15817038278755,274,1:04:20
39.0%,1947500,7789.999999843439,-3529807.523194194,574264.611684455,310.49683185424635,274,1:04:17
39.0%,1950000,7799.999999843202,-3527794.091048401,576605.0606779796,311.7622798425427,273,1:04:14
39.0%,1952500,7809.999999842966,-3530342.8256296534,574530.2664251903,310.6404676515549,273,1:04:10
39.1%,1955000,7819.999999842729,-3528400.325181376,572163.3737365053,309.36072192768034,273,1:04:07
39.1%,1957500,7829.999999842493,-3525101.9591451865,573722.201804166,310.20355842947066,273,1:04:04
39.2%,1960000,7839.999999842256,-3527938.434693668,574817.576870644,310.7958123850748,273,1:04:01
39.2%,1962500,7849.99999984202,-3527142.982385095,574853.9736356407,310.81549160610155,273,1:03:58
39.3%,1965000,7859.999999841783,-3525497.115116367,575114.5158652411,310.95636314025006,273,1:03:55
39.4%,1967500,7869.999999841547,-3525521.6141522992,576957.125629722,311.95263643060105,273,1:03:52
39.4%,1970000,7879.9999998413105,-3527240.7512976527,576738.7763979195,311.8345780593676,273,1:03:48
39.5%,1972500,7889.999999841074,-3530997.7614933252,576189.5772023723,311.5376337469292,273,1:03:45
39.5%,1975000,7899.9999998408375,-3528625.2275351286,574078.3330966255,310.3961136309979,273,1:03:42
39.5%,1977500,7909.999999840601,-3528146.964848483,574074.1314798952,310.3938418756835,273,1:03:39
39.6%,1980000,7919.999999840365,-3527107.742760632,577346.703124629,312.16327552531305,273,1:03:36
