#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
4.7%,232500,930.0000000029844,-3520852.810691558,574453.4118299054,310.5989134483812,273,1:40:28
4.7%,235000,940.0000000030321,-3526609.050586099,576625.8283923261,311.7735086547979,273,1:40:24
4.8%,237500,950.0000000030799,-3528335.5672486853,574088.4840733182,310.4016021219116,273,1:40:21
4.8%,240000,960.0000000031276,-3525178.3097716942,575703.7151179116,311.274934923297,273,1:40:17
4.8%,242500,970.0000000031754,-3528077.957766691,574508.8236427524,310.6288738394382,273,1:40:14
4.9%,245000,980.0000000032231,-3525848.7836466394,577059.6094354524,312.0080479888761,273,1:40:10
5.0%,247500,990.0000000032709,-3527048.151805548,576343.5356241306,311.62087690908936,273,1:40:07
5.0%,250000,1000.0000000033186,-3527167.0041707978,574736.120354681,310.75176998784923,273,1:40:03
5.0%,252500,1010.0000000033664,-3528350.3453582358,576099.9328694195,311.4891643117434,273,1:40:07
5.1%,255000,1020.0000000034141,-3526474.2179806456,574568.9694141159,310.66139381555695,273,1:40:04
5.2%,257500,1030.0000000032912,-3527348.346756762,575935.4144179553,311.40021148943504,273,1:40:00
5.2%,260000,1040.0000000030548,-3526356.7203251403,577415.0255574777,312.2002165077669,273,1:39:57
5.2%,262500,1050.0000000028183,-3523841.5120125115,575336.3239332524,311.07629165577396,273,1:39:53
5.3%,265000,1060.0000000025818,-3526972.559047589,575975.998179382,311.4221545607845,273,1:39:49
5.3%,267500,1070.0000000023454,-3524268.037486078,574977.6166439757,310.8823436488495,273,1:39:45
5.4%,270000,1080.000000002109,-3523620.927901024,576718.8301626991,311.82379340936944,273,1:39:43
5.5%,272500,1090.0000000018724,-3529108.463834496,575793.5825362784,311.3235249776414,273,1:39:39
5.5%,275000,1100.000000001636,-3524608.779701287,574265.4840780625,310.49730354525036,273,1:39:33
5.5%,277500,1110.0000000013995,-3528721.8806731496,576208.2905050652,311.5477517675794,273,1:39:29
5.6%,280000,1120.000000001163,-3527857.3169017676,578344.9886852996,312.7030345450529,273,1:39:26
5.7%,282500,1130.0000000009265,-3526684.2322327215,575050.3891889683,310.9216907446072,273,1:39:23
5.7%,285000,1140.00000000069,-3526726.103659101,575343.5572092498,311.08020258678977,273,1:39:22
5.8%,287500,1150.0000000004536,-3526865.9352642223,573174.1948789387,309.9072587608943,273,1:39:18
5.8%,290000,1160.0000000002171,-3526594.489668561,577261.3944002436,312.1171502929511,273,1:39:15
5.8%,292500,1169.9999999999807,-3527370.2657269537,574095.8758896902,310.4055987734873,273,1:39:12
5.9%,295000,1179.9999999997442,-3529196.2262444757,575701.8401541477,311.27392115665236,273,1:39:10
6.0%,297500,1189.9999999995077,-3525064.588703165,573648.6863427942,310.1638096492328,273,1:39:08
6.0%,300000,1199.9999999992713,-3527112.259103289,574866.864821464,310.82246168971034,273,1:39:05
6.0%,302500,1209.9999999990348,-3528757.3531795554,574918.6749984405,310.8504747267001,273,1:39:03
6.1%,305000,1219.9999999987983,-3528397.5543903764,575157.5933436431,310.9796545294389,273,1:38:59
6.2%,307500,1229.9999999985619,-3527356.4545137286,575126.1736058653,310.96266631731646,273,1:38:57
6.2%,310000,1239.9999999983254,-3526007.389491655,575662.4765915114,311.2526378296975,273,1:38:54
6.2%,312500,1249.999999998089,-3524797.263045272,576046.5942864527,311.46032488704304,273,1:38:49
6.3%,315000,1259.9999999978525,-3527990.679407537,574408.3480464878,310.5745480918925,273,1:38:47
6.3%,317500,1269.999999997616,-3523358.651141731,573145.7633744996,309.8918862446821,273,1:38:44
6.4%,320000,1279.9999999973795,-3529920.8212834615,575890.3546716608,311.37584831576225,273,1:38:41
6.5%,322500,1289.999999997143,-3524417.8400928862,578783.1409834519,312.9399373554957,273,1:38:37
6.5%,325000,1299.9999999969066,-3526824.8365224525,575149.7611313765,310.9754197619715,273,1:38:32
6.5%,327500,1309.99999999667,-3525547.6528610196,576659.6439313848,311.7917922431151,273,1:38:28
6.6%,330000,1319.9999999964336,-3526866.6299492437,574498.2183442106,310.6231397030644,273,1:38:24
6.7%,332500,1329.9999999961972,-3527942.278294258,575152.8493001228,310.9770894915569,273,1:38:20
6.7%,335000,1339.9999999959607,-3528221.8435153626,576148.3764782408,311.515357092487,273,1:38:17
6.8%,337500,1349.9999999957242,-3530372.0463252906,576232.0323598353,311.56058865590313,273,1:38:13
6.8%,340000,1359.9999999954878,-3528417.6318879593,577208.2932664678,312.0884392537023,273,1:38:09
6.8%,342500,1369.9999999952513,-3524638.9269864447,575583.9729478767,311.21019200917914,273,1:38:06
6.9%,345000,1379.9999999950148,-3524750.8157146275,574688.1399411925,310.72582765033417,273,1:38:03
7.0%,347500,1389.9999999947784,-3527406.6303014476,573014.8461771589,309.8211011498279,273,1:38:00
7.0%,350000,1399.999999994542,-3525790.709329117,576108.9931563415,311.4940630819754,273,1:37:57
7.0%,352500,1409.9999999943054,-3528929.111158559,575181.6331744222,310.99265252921685,273,1:37:55
7.1%,355000,1419.999999994069,-3526235.343628442,575627.8769107921,311.23393026696783,273,1:37:51
7.2%,357500,1429.9999999938325,-3529066.6258913726,575472.9567749817,311.1501671194905,273,1:37:48
7.2%,360000,1439.999999993596,-3529580.698707491,572715.9263494094,309.65947938591245,273,1:37:44
7.2%,362500,1449.9999999933596,-3525924.3452333007,577421.4980093819,312.20371607185234,273,1:37:42
7.3%,365000,1459.999999993123,-3527370.700899206,574279.0189482411,310.504621659974,273,1:37:39
7.3%,367500,1469.9999999928866,-3529374.553466648,577052.8517512438,312.00439420367894,273,1:37:35
7.4%,370000,1479.9999999926501,-3529393.7844843864,576253.807227319,311.57236202175255,273,1:37:32
7.5%,372500,1489.9999999924137,-3529031.764734376,575596.8295841039,311.21714341230523,273,1:37:28
7.5%,375000,1499.9999999921772,-3527327.8523990232,577681.550858058,312.34432300458974,274,1:37:24
7.5%,377500,1509.9999999919407,-3528928.0611682534,572447.8287672861,309.51452277848216,274,1:37:20
7.6%,380000,1519.9999999917043,-3528746.6562110763,575027.8578296803,310.90950835423524,274,1:37:17
7.7%,382500,1529.9999999914678,-3527179.304265471,573790.3421557908,310.24040096315713,273,1:37:14
7.7%,385000,1539.9999999912313,-3529065.682750892,575213.4747445264,311.0098688201697,274,1:37:11
7.8%,387500,1549.9999999909949,-3527770.2418589145,574290.7772524271,310.5109792103496,274,1:37:08
7.8%,390000,1559.9999999907584,-3528906.59614338,573973.4285419746,310.3393932076888,274,1:37:04
7.8%,392500,1569.999999990522,-3526069.6995622404,579166.1899560415,313.1470465696353,273,1:37:02
7.9%,395000,1579.9999999902855,-3527773.8816700038,577225.901919086,312.0979600055298,273,1:37:00
8.0%,397500,1589.999999990049,-3526430.058740124,574672.3214077291,310.71727479085956,273,1:36:57
8.0%,400000,1599.9999999898125,-3527562.236544922,575434.7929210976,311.1295324582538,273,1:36:54
8.1%,402500,1609.999999989576,-3525998.7958815712,576632.8790085609,311.7773208242386,273,1:36:51
8.1%,405000,1619.9999999893396,-3524881.9470697436,578078.7204127888,312.55906701970696,273,1:36:47
8.2%,407500,1629.9999999891031,-3525708.969655676,575233.6394772802,311.02077160872363,273,1:36:43
8.2%,410000,1639.9999999888666,-3528375.1740269884,575918.9839001647,311.3913277386067,273,1:36:40
8.2%,412500,1649.9999999886302,-3528149.134280542,574025.3964744515,310.3674915408679,273,1:36:37
8.3%,415000,1659.9999999883937,-3527081.116568608,576178.7939233002,311.5318033789756,273,1:36:34
8.3%,417500,1669.9999999881572,-3527559.9163750634,575254.3070624912,311.03194628255784,274,1:36:29
8.4%,420000,1679.9999999879208,-3529890.8282613233,576172.7122738091,311.52851511628097,274,1:36:27
8.4%,422500,1689.9999999876843,-3527155.6349049266,573969.0254005926,310.33701249081804,274,1:36:24
8.5%,425000,1699.9999999874478,-3528799.966335537,575184.0661527,310.99396800649316,274,1:36:20
8.6%,427500,1709.9999999872114,-3528285.1417409107,576131.4696134841,311.5062157875263,274,1:36:17
8.6%,430000,1719.999999986975,-3530513.6701301206,576405.598742356,311.6544335678001,274,1:36:13
8.7%,432500,1729.9999999867384,-3529186.539992392,575459.1069157661,311.1426786946066,274,1:36:10
8.7%,435000,1739.999999986502,-3527895.0954096876,576526.7510935409,311.71993894711346,274,1:36:06
8.8%,437500,1749.9999999862655,-3529355.344899833,576155.1557020464,311.5190225238425,274,1:36:04
8.8%,440000,1759.999999986029,-3525381.4985551257,577586.4028492495,312.2928778089584,274,1:36:01
8.8%,442500,1769.9999999857926,-3526769.4198582117,577298.8888336619,312.1374230079185,274,1:35:58
8.9%,445000,1779.999999985556,-3529871.92790216,574205.8634113541,310.4650674858636,274,1:35:55
8.9%,447500,1789.9999999853196,-3524189.483276086,574232.979673807,310.4797288691563,273,1:35:52
9.0%,450000,1799.9999999850832,-3530225.44591449,573689.1942434793,310.1857117037419,274,1:35:49
9.1%,452500,1809.9999999848467,-3526867.8000587076,577476.201044486,312.2332932367116,274,1:35:45
9.1%,455000,1819.9999999846102,-3525739.475578796,576341.640951891,311.6198524863479,274,1:35:42
9.2%,457500,1829.9999999843737,-3528910.414216915,575820.1583293821,311.3378941367273,274,1:35:39
9.2%,460000,1839.9999999841373,-3528877.70783522,575784.1088036355,311.3184026630992,274,1:35:36
9.2%,462500,1849.9999999839008,-3528204.7491183355,574408.8618210498,310.5748258826018,274,1:35:32
9.3%,465000,1859.9999999836643,-3528956.0329860356,573717.9963215988,310.2012845839525,274,1:35:29
9.3%,467500,1869.9999999834279,-3528369.200142633,576097.1299496266,311.48764881227174,274,1:35:26
9.4%,470000,1879.9999999831914,-3529364.6040962953,576421.1458071534,311.66283964796946,274,1:35:23
9.4%,472500,1889.999999982955,-3529247.8437637407,575825.9799789784,311.3410418211206,274,1:35:20
9.5%,475000,1899.9999999827185,-3527988.8073300235,576368.0883511218,311.6341522246651,273,1:35:18
9.6%,477500,1909.999999982482,-3526945.1177138872,576185.9824479443,311.53569011356154,273,1:35:15
9.6%,480000,1919.9999999822455,-3530968.2758246213,575835.7385081799,311.3463181211729,273,1:35:12
9.7%,482500,1929.999999982009,-3526425.262675468,573376.9729978447,310.0168980494881,273,1:35:08
9.7%,485000,1939.9999999817726,-3523415.595661612,576067.3244143197,311.47153337681533,273,1:35:05
9.8%,487500,1949.9999999815361,-3526202.9973778464,575705.4311977937,311.2758627836522,273,1:35:02
9.8%,490000,1959.9999999812997,-3530013.427743744,576072.3651477767,311.47425883079035,273,1:34:59
9.8%,492500,1969.9999999810632,-3526197.1018864512,576164.6471812383,311.5241544336951,273,1:34:57
9.9%,495000,1979.9999999808267,-3526611.913633572,574337.1050818507,310.53602801880834,273,1:34:54
9.9%,497500,1989.9999999805902,-3526724.8347731885,576488.7213433369,311.6993767938581,273,1:34:50
10.0%,500000,1999.9999999803538,-3526258.56891948,576151.6569806447,311.517130814187,273,1:34:47
10.1%,502500,2009.9999999801173,-3525284.0607076734,577605.4381924537,312.30316995240213,273,1:34:46
10.1%,505000,2019.9999999798808,-3530452.6470575873,575231.8496811942,311.01980389104943,273,1:34:43
10.2%,507500,2029.9999999796444,-3527475.681961205,574848.1818709827,310.81236008007585,273,1:34:40
10.2%,510000,2039.999999979408,-3530749.8891257737,577200.666066014,312.0843153332506,273,1:34:36
10.2%,512500,2049.9999999791717,-3529783.1580195483,576701.5907931516,311.81447232372574,273,1:34:34
10.3%,515000,2059.999999978935,-3527187.885139454,577117.9061242585,312.039568191956,273,1:34:31
10.3%,517500,2069.9999999786987,-3529501.525906671,574779.5614233802,310.7752579652189,273,1:34:28
10.4%,520000,2079.9999999784623,-3528107.733863417,573375.6617001733,310.0161890492044,273,1:34:25
10.4%,522500,2089.999999978226,-3527413.242679378,576210.7894478377,311.54910291093404,273,1:34:22
10.5%,525000,2099.9999999779893,-3527290.9150303286,575354.1173938342,311.0859123306788,273,1:34:19
10.6%,527500,2109.999999977753,-3530098.6928933132,576493.0752332471,311.701730881148,273,1:34:16
10.6%,530000,2119.9999999775164,-3523894.469362991,575312.5298698745,311.06342653898724,273,1:34:13
10.7%,532500,2129.99999997728,-3528031.5109944064,576953.681705591,311.95077434906227,273,1:34:10
10.7%,535000,2139.9999999770434,-3529731.767356122,578070.9376313866,312.5548589788157,273,1:34:07
10.8%,537500,2149.999999976807,-3528391.8514808584,573333.0140180943,309.9931300448673,273,1:34:03
10.8%,540000,2159.9999999765705,-3528186.250161439,574864.6085836476,310.82124177352597,273,1:34:00
10.8%,542500,2169.999999976334,-3525993.341589844,574717.3998313423,310.74164806309693,273,1:33:57
10.9%,545000,2179.9999999760976,-3529161.8309689127,576225.0774335186,311.5568282246609,273,1:33:54
10.9%,547500,2189.999999975861,-3526698.5448465645,575809.1511873319,311.331942729197,273,1:33:51
11.0%,550000,2199.9999999756246,-3526168.1484823003,574257.4013536129,310.4929333293546,273,1:33:48
11.1%,552500,2209.999999975388,-3529646.4896185044,575361.9492063129,311.09014688198636,273,1:33:45
11.1%,555000,2219.9999999751517,-3525936.8017807715,574893.520690593,310.8368741447815,273,1:33:43
11.2%,557500,2229.999999974915,-3527040.4315492846,575606.658299139,311.2224576608546,273,1:33:39
11.2%,560000,2239.9999999746788,-3531985.962099528,573478.1613440053,310.07160917091915,273,1:33:36
11.2%,562500,2249.9999999744423,-3527515.021274999,576011.5457906065,311.4413746562608,273,1:33:32
11.3%,565000,2259.999999974206,-3528385.733415859,573831.3670068155,310.26258252547404,273,1:33:29
11.3%,567500,2269.9999999739694,-3526062.6039356217,574894.9706354957,310.8376581096811,273,1:33:26
11.4%,570000,2279.999999973733,-3526615.858800793,576549.5410926077,311.73226118039094,273,1:33:22
11.4%,572500,2289.9999999734964,-3526240.024054719,575883.2563468602,311.3720103509683,273,1:33:19
11.5%,575000,2299.99999997326,-3526329.503050711,575022.0079978902,310.9063454321245,273,1:33:16
11.6%,577500,2309.9999999730235,-3528498.154674232,575133.049919761,310.9663842439238,273,1:33:13
11.6%,580000,2319.999999972787,-3526666.3981875293,574075.0244372393,310.39432468521187,273,1:33:10
11.7%,582500,2329.9999999725505,-3527521.090855783,574381.5328452651,310.56004948819,273,1:33:07
11.7%,585000,2339.999999972314,-3529218.685023045,575570.2628807555,311.20277916792264,273,1:33:04
11.8%,587500,2349.9999999720776,-3526929.8796979133,575238.0095248998,311.0231344322606,273,1:33:01
11.8%,590000,2359.999999971841,-3526206.447444111,575643.9927249075,311.242643861927,273,1:32:58
11.8%,592500,2369.9999999716047,-3529623.8555992767,575872.0296204757,311.36594021726415,273,1:32:55
11.9%,595000,2379.999999971368,-3530144.9620671235,576856.6998861856,311.8983376377272,273,1:32:52
11.9%,597500,2389.9999999711317,-3531078.9413987026,576058.136493746,311.4665655968557,273,1:32:49
12.0%,600000,2399.9999999708953,-3528735.689493835,575609.9530289071,311.2242390750912,273,1:32:45
12.1%,602500,2409.999999970659,-3527684.4759099763,576170.8822652679,311.52752565629555,273,1:32:42
12.1%,605000,2419.9999999704223,-3525826.068434825,577311.8985539551,312.1444571814548,273,1:32:39
12.2%,607500,2429.999999970186,-3529956.1855155434,576585.7144677368,311.75181961764537,273,1:32:35
12.2%,610000,2439.9999999699494,-3528342.9918506145,574721.2946969231,310.74375396236144,273,1:32:32
12.2%,612500,2449.999999969713,-3526537.8141120113,576589.585150481,311.7539124415888,273,1:32:29
12.3%,615000,2459.9999999694764,-3527115.205047436,576743.4429179921,311.8371011814072,273,1:32:25
12.3%,617500,2469.99999996924,-3526866.762475515,575076.6841601394,310.93590806720755,273,1:32:22
12.4%,620000,2479.9999999690035,-3530692.9919755682,575653.1814933253,311.247612100304,273,1:32:18
12.4%,622500,2489.999999968767,-3522853.6128573418,575078.2692779906,310.936765118227,273,1:32:15
12.5%,625000,2499.9999999685306,-3525537.820520181,574860.994155573,310.819287502893,273,1:32:12
12.6%,627500,2509.999999968294,-3526627.734064324,576076.5621578711,311.4765280953611,273,1:32:09
12.6%,630000,2519.9999999680576,-3524622.337239802,574926.7695653185,310.85485134563095,273,1:32:05
12.7%,632500,2529.999999967821,-3529134.760508457,575428.2894963471,311.1260161475841,273,1:32:02
12.7%,635000,2539.9999999675847,-3526699.0988822766,575777.5164007167,311.3148382431804,273,1:31:59
12.8%,637500,2549.9999999673482,-3532824.075755272,574887.4831955697,310.83360975578915,273,1:31:55
12.8%,640000,2559.9999999671118,-3526238.58480246,576455.6675225324,311.68150505593167,273,1:31:52
12.8%,642500,2569.9999999668753,-3527331.255660955,575369.184740382,311.0940590339099,273,1:31:49
12.9%,645000,2579.999999966639,-3525868.4282382466,576342.0334059376,311.62006468075384,273,1:31:45
12.9%,647500,2589.9999999664024,-3527800.930199189,575003.8744874311,310.8965408970141,273,1:31:42
13.0%,650000,2599.999999966166,-3527831.8468371313,577345.4771348145,312.16261264979266,273,1:31:39
13.1%,652500,2609.9999999659294,-3525248.378011631,574948.2574172348,310.8664695261833,273,1:31:35
13.1%,655000,2619.999999965693,-3528746.209366614,573697.2315817797,310.19005737998253,273,1:31:32
13.2%,657500,2629.9999999654565,-3525009.522526758,576104.6608691406,311.49172067496795,273,1:31:29
13.2%,660000,2639.99999996522,-3529386.059508864,575023.9652357572,310.90740368322435,273,1:31:26
13.2%,662500,2649.9999999649835,-3529335.6448566057,574549.7811816048,310.6510190070064,273,1:31:23
13.3%,665000,2659.999999964747,-3524738.5931884497,576854.0272006103,311.89689255407274,273,1:31:20
13.3%,667500,2669.9999999645106,-3527658.215218112,575092.8653786028,310.94465702538156,273,1:31:16
13.4%,670000,2679.999999964274,-3525165.628883818,578285.3804955774,312.6708052317977,273,1:31:13
13.4%,672500,2689.9999999640377,-3527822.796486823,576664.4967394136,311.7944160884433,273,1:31:10
13.5%,675000,2699.999999963801,-3526664.7903744224,576474.0188958419,311.69142738643376,273,1:31:07
13.6%,677500,2709.9999999635647,-3526714.980332738,574705.504759202,310.73521656420417,273,1:31:04
13.6%,680000,2719.9999999633283,-3527098.5011376347,575443.4552326788,311.13421604879335,273,1:31:00
13.7%,682500,2729.999999963092,-3526864.413695205,577562.7851139744,312.280108030307,273,1:30:58
13.7%,685000,2739.9999999628553,-3529290.8291635066,575982.7766183885,311.42581956781027,273,1:30:54
13.8%,687500,2749.999999962619,-3525808.4529449064,575649.8096623924,311.2457889985476,273,1:30:51
13.8%,690000,2759.9999999623824,-3528082.522224579,577122.9121606884,312.0422748857345,273,1:30:48
13.8%,692500,2769.999999962146,-3526370.3137640134,577152.7067169446,312.058384384972,273,1:30:45
13.9%,695000,2779.9999999619095,-3531141.1771778762,577465.5517522873,312.2275353135836,273,1:30:41
13.9%,697500,2789.999999961673,-3529054.3063593823,576528.6136400264,311.72094599990965,273,1:30:38
14.0%,700000,2799.9999999614365,-3529605.559504127,574829.1004382304,310.80204301665896,273,1:30:35
14.1%,702500,2809.9999999612,-3527121.267802883,576175.6776822247,311.530118471075,273,1:30:32
14.1%,705000,2819.9999999609636,-3530080.478478819,577289.6976830445,312.13245348151946,273,1:30:29
14.2%,707500,2829.999999960727,-3529276.9438662007,574543.602359919,310.6476782046672,273,1:30:26
14.2%,710000,2839.9999999604906,-3527829.044209389,576446.1896377348,311.67638049637765,273,1:30:23
14.2%,712500,2849.999999960254,-3524685.548712326,576370.5949054544,311.63550748348365,273,1:30:20
14.3%,715000,2859.9999999600177,-3527953.451155396,574599.6027421963,310.6779568269712,273,1:30:17
14.3%,717500,2869.9999999597812,-3530426.0545220748,574451.3153381433,310.5977799046508,273,1:30:14
14.4%,720000,2879.9999999595448,-3526594.033444844,574998.275406234,310.8935135522367,273,1:30:11
14.4%,722500,2889.9999999593083,-3523604.654870851,577331.0749789512,312.1548256058474,273,1:30:08
14.5%,725000,2899.999999959072,-3527190.935185399,576704.1193580071,311.81583948332565,273,1:30:04
14.6%,727500,2909.9999999588354,-3529005.697736731,574839.705376464,310.8077769582192,273,1:30:01
14.6%,730000,2919.999999958599,-3529274.76786693,577176.5317445404,312.07126624367754,273,1:29:58
14.7%,732500,2929.9999999583624,-3526548.136260908,573850.2082728744,310.2727697341238,273,1:29:55
14.7%,735000,2939.999999958126,-3526902.8687045686,576456.1535689054,311.68176785439755,273,1:29:52
14.8%,737500,2949.9999999578895,-3529055.337352805,574992.4576523505,310.89036797420084,273,1:29:49
14.8%,740000,2959.999999957653,-3530670.0889184754,575329.7952099841,311.07276166655015,273,1:29:46
14.8%,742500,2969.9999999574165,-3527942.903357219,574699.9150200768,310.7321942705542,273,1:29:42
14.9%,745000,2979.99999995718,-3525830.325020658,577374.9223063579,312.1785332416098,273,1:29:39
14.9%,747500,2989.9999999569436,-3526048.931680616,575605.7710485298,311.22197793687786,273,1:29:36
15.0%,750000,2999.999999956707,-3527637.1832794715,577470.8848596537,312.2304188500362,273,1:29:33
15.1%,752500,3009.9999999564707,-3528904.742122248,574462.1333783439,310.6036290674598,273,1:29:31
15.1%,755000,3019.999999956234,-3525357.265934538,576958.1464175154,311.95318835626284,273,1:29:28
15.2%,757500,3029.9999999559977,-3525022.9162161388,575784.8790979991,311.3188191504722,273,1:29:25
15.2%,760000,3039.9999999557613,-3528673.2995765116,574680.9437311448,310.7219367603582,273,1:29:22
15.2%,762500,3049.999999955525,-3525248.3702588547,576351.995717342,311.6254511629888,273,1:29:19
15.3%,765000,3059.9999999552883,-3529033.051376546,577090.880730266,312.024955939967,273,1:29:16
15.3%,767500,3069.999999955052,-3525063.762073979,573749.1833018241,310.21814694732655,273,1:29:12
15.4%,770000,3079.9999999548154,-3527275.8449548036,573500.8294164055,310.08386548015585,273,1:29:09
15.4%,772500,3089.999999954579,-3526244.1105671413,575087.9345921675,310.9419910182212,273,1:29:06
15.5%,775000,3099.9999999543425,-3527876.112213904,573205.5712150551,309.9242235063463,273,1:29:03
15.6%,777500,3109.999999954106,-3527258.0069439504,576152.9565827847,311.51783349086065,273,1:29:00
15.6%,780000,3119.9999999538695,-3526778.8750287313,576204.0000972424,311.5454320041651,273,1:28:57
15.7%,782500,3129.999999953633,-3526837.124709241,575844.7578441188,311.35119474978177,273,1:28:53
15.7%,785000,3139.9999999533966,-3527612.1045712456,575704.8464494115,311.2755466183925,273,1:28:50
15.8%,787500,3149.99999995316,-3527387.128965011,575608.3061884937,311.2233486515468,273,1:28:47
15.8%,790000,3159.9999999529236,-3528466.0659460146,576583.122046696,311.75041793190053,273,1:28:43
15.8%,792500,3169.999999952687,-3527250.8211934026,574943.0546588697,310.86365646761,273,1:28:41
15.9%,795000,3179.9999999524507,-3525259.184327701,576693.1815013632,311.8099255374441,273,1:28:38
15.9%,797500,3189.9999999522142,-3532188.135966679,573655.9913201472,310.16775934816724,273,1:28:34
16.0%,800000,3199.9999999519778,-3529221.0565451607,576180.0459289635,311.53248032090096,273,1:28:31
16.1%,802500,3209.9999999517413,-3527696.8914100323,574414.6056986516,310.57793151676697,273,1:28:28
16.1%,805000,3219.999999951505,-3526316.3343367055,577462.8906890076,312.2260965139416,273,1:28:25
16.1%,807500,3229.9999999512684,-3526836.738540575,574834.4573437036,310.8049394204145,273,1:28:22
16.2%,810000,3239.999999951032,-3525146.5673454627,572543.1186453416,309.5660446808282,273,1:28:19
16.2%,812500,3249.9999999507954,-3531199.3458953314,576347.6919879934,311.62312419681206,273,1:28:16
16.3%,815000,3259.999999950559,-3529774.579211306,575017.3630333565,310.9038339648628,273,1:28:13
16.4%,817500,3269.9999999503225,-3527068.6936547793,575000.6982170502,310.8948235321089,273,1:28:10
16.4%,820000,3279.999999950086,-3527541.094651038,575329.0507077044,311.07235912459566,273,1:28:07
16.4%,822500,3289.9999999498496,-3529622.6606980823,573818.7195147146,310.2557442036476,273,1:28:03
16.5%,825000,3299.999999949613,-3529747.2788178753,576731.1231303774,311.8304400448064,273,1:28:00
16.6%,827500,3309.9999999493766,-3526997.7880908977,574792.8046556872,310.7824183954302,273,1:27:57
16.6%,830000,3319.99999994914,-3525589.657528851,577238.9263217102,312.1050021175968,273,1:27:54
16.6%,832500,3329.9999999489037,-3526269.7243845593,575093.7997141267,310.94516220751217,273,1:27:51
16.7%,835000,3339.999999948667,-3526983.9866110384,577639.0452735145,312.3213408303998,273,1:27:47
16.8%,837500,3349.9999999484307,-3527471.6676894855,575568.8741205161,311.2020282847135,273,1:27:44
16.8%,840000,3359.9999999481943,-3528637.676000029,576020.2406370838,311.44607583796295,273,1:27:41
16.9%,842500,3369.999999947958,-3529249.762946032,576309.6412587867,311.6025507005038,273,1:27:38
