#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
26.4%,1320000,5279.999999902792,-3520470.9957746156,573069.4857097191,310.6109596886508,112,3:10:01
26.4%,1322500,5289.999999902556,-3519368.694987133,573085.512659356,310.61964649946816,112,3:09:54
26.5%,1325000,5299.999999902319,-3519007.07163186,574564.8484026218,311.4214653126762,112,3:09:46
26.6%,1327500,5309.999999902083,-3516785.115764931,573702.2436886786,310.9539225718548,112,3:09:38
26.6%,1330000,5319.999999901846,-3520484.5427801497,574201.2785610198,311.224405828216,112,3:09:30
26.6%,1332500,5329.99999990161,-3517084.0699879415,572968.0724216211,310.55599239493364,112,3:09:22
26.7%,1335000,5339.9999999013735,-3519202.3170945905,575278.8778974692,311.80847839254017,112,3:09:15
26.8%,1337500,5349.999999901137,-3519546.7729443833,573440.1428611608,310.81186058530585,112,3:09:07
26.8%,1340000,5359.999999900901,-3520965.833460368,575624.3415624516,311.99572409867795,112,3:08:59
26.9%,1342500,5369.999999900664,-3519817.4890292827,575084.9929624053,311.7033902884775,112,3:08:51
26.9%,1345000,5379.999999900428,-3518965.349185819,574628.9579385037,311.45621349760324,112,3:08:44
26.9%,1347500,5389.999999900191,-3520292.6107625216,575459.1338956042,311.9061794392134,112,3:08:36
27.0%,1350000,5399.999999899955,-3519845.5161270183,572702.852068958,310.4122395860267,112,3:08:28
27.1%,1352500,5409.999999899718,-3518064.4662381317,573929.8982725295,311.07731425563964,112,3:08:20
27.1%,1355000,5419.999999899482,-3519438.8338002153,571490.585181988,309.7551754942365,112,3:08:13
27.1%,1357500,5429.999999899245,-3521655.3343026377,575601.3293130426,311.98325116642144,112,3:08:05
27.2%,1360000,5439.999999899009,-3522274.881338697,574370.1886025675,311.3159572219204,112,3:07:57
27.2%,1362500,5449.999999898772,-3518185.5856077224,572133.7108624065,310.10375780367116,112,3:07:50
27.3%,1365000,5459.999999898536,-3517844.755074464,573644.6373378888,310.92269919607025,112,3:07:42
27.4%,1367500,5469.999999898299,-3519179.5749358926,572872.0697582884,310.5039577287474,112,3:07:34
27.4%,1370000,5479.999999898063,-3521336.1662862897,574770.8418859787,311.53311640412437,112,3:07:26
27.4%,1372500,5489.9999998978265,-3521087.3641213775,573013.6985813592,310.5807223545923,112,3:07:19
27.5%,1375000,5499.99999989759,-3519425.9557904024,572258.9316436127,310.17162906185763,112,3:07:11
27.6%,1377500,5509.9999998973535,-3516999.9478924144,572235.8906094313,310.1591405278879,112,3:07:03
27.6%,1380000,5519.999999897117,-3520332.206494529,573345.3057584947,310.7604576678451,112,3:06:55
27.6%,1382500,5529.999999896881,-3518472.432017369,573554.6944354413,310.87394899745897,112,3:06:48
27.7%,1385000,5539.999999896644,-3516628.8524031583,573802.4391370057,311.00822978090605,112,3:06:40
27.8%,1387500,5549.999999896408,-3518580.8654398564,574350.242089401,311.30514595775156,112,3:06:32
27.8%,1390000,5559.999999896171,-3522426.8398542013,573144.2832993828,310.65150093484715,112,3:06:24
27.9%,1392500,5569.999999895935,-3518923.7638636976,575252.4717556458,311.79416592737147,112,3:06:17
27.9%,1395000,5579.999999895698,-3517201.7280499265,571471.5865214954,309.74487797828846,112,3:06:09
27.9%,1397500,5589.999999895462,-3517697.2372391913,574905.0382291959,311.60585253123077,112,3:06:01
28.0%,1400000,5599.999999895225,-3518295.418498166,576601.6489211889,312.5254371337948,112,3:05:53
28.1%,1402500,5609.999999894989,-3517897.380867865,574760.0843693629,311.52728569311415,112,3:05:46
28.1%,1405000,5619.999999894752,-3521588.951608708,574206.0592083641,311.22699699996144,112,3:05:38
28.1%,1407500,5629.999999894516,-3517858.872123778,574514.2849982067,311.3940593035235,112,3:05:30
28.2%,1410000,5639.999999894279,-3519864.183594553,572007.0508942246,310.03510648781474,112,3:05:22
28.2%,1412500,5649.999999894043,-3522024.823013805,574070.9111878625,311.1537450516466,112,3:05:15
28.3%,1415000,5659.9999998938065,-3520063.509549288,574431.3766786746,311.34912193844264,112,3:05:07
28.4%,1417500,5669.99999989357,-3518528.942571938,576811.3871976653,312.6391179508062,112,3:04:59
28.4%,1420000,5679.999999893334,-3519288.73760557,574322.2295663105,311.28996281347776,112,3:04:51
28.4%,1422500,5689.999999893097,-3516784.6537617054,575153.1426952278,311.74032831160105,112,3:04:44
28.5%,1425000,5699.999999892861,-3518823.6753403656,573767.6293345904,310.9893624246701,112,3:04:36
28.6%,1427500,5709.999999892624,-3520874.274026122,575405.1500108327,311.87691948614537,112,3:04:28
28.6%,1430000,5719.999999892388,-3516900.397298472,574499.9391824548,311.38628368868217,112,3:04:20
28.6%,1432500,5729.999999892151,-3517698.793153571,575867.1262249271,312.1273164777693,112,3:04:13
28.7%,1435000,5739.999999891915,-3518786.855406761,573460.9456808976,310.82313597854136,112,3:04:05
28.8%,1437500,5749.999999891678,-3517741.464389004,574027.5296323653,311.13023169607317,112,3:03:57
28.8%,1440000,5759.999999891442,-3516360.93486722,577781.406553041,313.16488079528335,112,3:03:49
28.9%,1442500,5769.999999891205,-3518177.350888744,574972.0551370259,311.64217654878104,112,3:03:42
28.9%,1445000,5779.999999890969,-3515542.513640009,574249.7409682912,311.2506730701591,112,3:03:34
28.9%,1447500,5789.999999890732,-3518712.9753473103,575012.4237887369,311.66405687213097,112,3:03:26
29.0%,1450000,5799.999999890496,-3520454.7518220413,574514.2440327943,311.39403709974823,112,3:03:18
29.1%,1452500,5809.9999998902595,-3521411.847178895,573091.0598413793,310.622653142772,112,3:03:10
29.1%,1455000,5819.999999890023,-3518494.2564890273,574747.2236741198,311.5203150325026,112,3:03:03
29.1%,1457500,5829.9999998897865,-3515855.1167024486,574698.0077692457,311.49363938526244,112,3:02:55
29.2%,1460000,5839.99999988955,-3519019.384187421,574868.3521909928,311.58596823130273,112,3:02:47
29.2%,1462500,5849.999999889314,-3521029.150277471,572339.8341086593,310.2154792282614,112,3:02:40
29.3%,1465000,5859.999999889077,-3520639.002461653,575442.9795806361,311.8974235947644,112,3:02:32
29.4%,1467500,5869.999999888841,-3518850.6323815603,572970.4042918414,310.55725629829107,112,3:02:24
29.4%,1470000,5879.999999888604,-3519185.4991404004,575324.8585917995,311.8334005144629,112,3:02:16
29.4%,1472500,5889.999999888368,-3518543.1036669817,576152.9210923009,312.2822209356801,112,3:02:09
29.5%,1475000,5899.999999888131,-3519649.413789643,575763.5217420834,312.0711615285937,112,3:02:01
29.6%,1477500,5909.999999887895,-3518222.670236228,574658.0600776044,311.47198722763153,112,3:01:53
29.6%,1480000,5919.999999887658,-3517823.1432681475,575102.8957216614,311.7130938119983,112,3:01:45
29.6%,1482500,5929.999999887422,-3520983.1966457553,576395.9879705817,312.4139662793321,112,3:01:38
29.7%,1485000,5939.999999887185,-3522264.304857021,574987.9586962648,311.65079648043127,112,3:01:30
29.8%,1487500,5949.999999886949,-3518621.266569579,573936.458747108,311.08087011641334,112,3:01:22
29.8%,1490000,5959.999999886712,-3519573.1299482174,575584.5311087626,311.974146325765,112,3:01:14
29.9%,1492500,5969.999999886476,-3520021.7874162234,572624.5266729592,310.36978622386755,112,3:01:07
29.9%,1495000,5979.9999998862395,-3519587.331361916,573831.9964333555,311.02425021196007,112,3:00:59
29.9%,1497500,5989.999999886003,-3517815.271347262,574247.9325493509,311.2496928840621,112,3:00:51
30.0%,1500000,5999.999999885767,-3519654.961598959,574446.7479318733,311.35745335343984,112,3:00:43
30.1%,1502500,6009.99999988553,-3516204.7264937516,574189.1679680208,311.2178417325738,112,3:00:36
30.1%,1505000,6019.999999885294,-3517916.979564542,574978.689888225,311.64577266842906,112,3:00:28
30.1%,1507500,6029.999999885057,-3519795.1630923916,573796.2463435829,311.00487320800136,112,3:00:20
30.2%,1510000,6039.999999884821,-3520948.5100374892,576378.2823098279,312.4043695857098,112,3:00:13
30.2%,1512500,6049.999999884584,-3521799.9690758195,574071.5466727726,311.1540894925612,112,3:00:05
30.3%,1515000,6059.999999884348,-3520410.825778488,572371.5533401666,310.2326714557046,112,2:59:57
30.4%,1517500,6069.999999884111,-3519461.3057267796,574097.1358299959,311.1679591416717,112,2:59:49
30.4%,1520000,6079.999999883875,-3520032.1913079415,573957.3936403249,311.09221709515714,112,2:59:42
30.4%,1522500,6089.999999883638,-3524634.372626135,574618.1315173911,311.45034543947827,112,2:59:34
30.5%,1525000,6099.999999883402,-3518916.883051725,573988.0550486476,311.1088359689622,112,2:59:26
30.6%,1527500,6109.999999883165,-3520390.2608884443,573449.8714158727,310.81713358585955,112,2:59:18
30.6%,1530000,6119.999999882929,-3518152.456907494,572558.2851257798,310.33388246166464,112,2:59:11
30.6%,1532500,6129.9999998826925,-3523559.7109877486,572815.4909812186,310.473291311006,112,2:59:03
30.7%,1535000,6139.999999882456,-3518727.8308581114,575713.5703204342,312.0440872218941,112,2:58:55
30.8%,1537500,6149.9999998822195,-3519565.8833201174,574470.2639103772,311.3701993132811,112,2:58:47
30.8%,1540000,6159.999999881983,-3517002.4986128956,573001.4323004592,310.57407387412496,112,2:58:39
30.9%,1542500,6169.999999881747,-3519637.869179027,573572.3817108304,310.8835357259794,112,2:58:32
30.9%,1545000,6179.99999988151,-3520243.2368105296,573039.7756089531,310.594856435657,112,2:58:24
30.9%,1547500,6189.999999881274,-3521640.064652825,574832.4869231093,311.56652879934103,112,2:58:16
31.0%,1550000,6199.999999881037,-3521944.877326673,573355.7767163403,310.7661330603523,112,2:58:09
31.1%,1552500,6209.999999880801,-3520215.1661125887,574349.2135732045,311.3045884888742,112,2:58:01
31.1%,1555000,6219.999999880564,-3520657.200546801,572606.2901317569,310.35990178628106,112,2:57:53
31.1%,1557500,6229.999999880328,-3518157.559842715,571154.3064586322,309.5729081434369,112,2:57:45
31.2%,1560000,6239.999999880091,-3521073.606155148,573140.5986051282,310.6495037836341,112,2:57:37
31.2%,1562500,6249.999999879855,-3519242.207961425,575875.3973509409,312.1317995334072,112,2:57:30
31.3%,1565000,6259.999999879618,-3516323.333695095,573712.4641226317,310.9594621772216,112,2:57:22
31.4%,1567500,6269.999999879382,-3518879.516215723,573854.532215931,311.0364648931247,112,2:57:14
31.4%,1570000,6279.999999879145,-3520769.9172416925,575896.0874656781,312.14301383909765,112,2:57:06
31.4%,1572500,6289.999999878909,-3519958.0085698236,571247.8761842104,309.6236241263751,112,2:56:59
31.5%,1575000,6299.9999998786725,-3520061.2920822203,573279.3558849064,310.72471199644326,112,2:56:51
31.6%,1577500,6309.999999878436,-3518276.193059163,573640.1521003097,310.92026814017976,112,2:56:43
31.6%,1580000,6319.9999998782,-3520261.686923027,571999.5489366102,310.03104033124515,112,2:56:35
31.6%,1582500,6329.999999877963,-3519565.199065184,574775.3255984082,311.5355466333643,112,2:56:28
31.7%,1585000,6339.999999877727,-3517670.305912068,572474.4747639783,310.28845617818564,112,2:56:20
31.8%,1587500,6349.99999987749,-3520274.551746933,572756.2940485473,310.44120581958447,112,2:56:12
31.8%,1590000,6359.999999877254,-3521773.859723456,573334.073270224,310.7543695161489,112,2:56:04
31.9%,1592500,6369.999999877017,-3520864.1818205826,573779.6323920971,310.995868234706,112,2:55:57
31.9%,1595000,6379.999999876781,-3521140.829554368,573990.5292013744,311.11017699125017,112,2:55:49
31.9%,1597500,6389.999999876544,-3522264.2490701284,572857.2733341762,310.49593787843594,112,2:55:41
32.0%,1600000,6399.999999876308,-3522386.784064539,573512.8894700534,310.8512901738037,112,2:55:34
32.0%,1602500,6409.999999876071,-3520949.3035627026,574759.3884469355,311.5269084942954,112,2:55:26
32.1%,1605000,6419.999999875835,-3518482.0826934297,574492.7482309954,311.38238610140945,112,2:55:18
32.1%,1607500,6429.999999875598,-3519216.709125921,573410.7346487714,310.795920959657,112,2:55:10
32.2%,1610000,6439.999999875362,-3520021.777260227,576380.9448606463,312.40581272216275,112,2:55:03
32.2%,1612500,6449.9999998751255,-3519840.1886977833,574518.3594350755,311.3962677001972,112,2:54:55
32.3%,1615000,6459.999999874889,-3520245.9035466462,572834.1105091337,310.4833833322684,112,2:54:47
32.4%,1617500,6469.9999998746525,-3517183.530797394,574368.3012539584,311.31493425493755,112,2:54:39
32.4%,1620000,6479.999999874416,-3517952.4721284136,573576.5459664162,310.88579280554166,112,2:54:32
32.5%,1622500,6489.99999987418,-3518563.3568975013,573713.4386136065,310.95999036374076,112,2:54:24
32.5%,1625000,6499.999999873943,-3518329.309418151,572966.3444089941,310.55505579008235,112,2:54:16
32.5%,1627500,6509.999999873707,-3519681.6626298744,572913.7323366429,310.52653937681714,112,2:54:09
32.6%,1630000,6519.99999987347,-3518950.7094683833,573861.4633979856,311.0402216820716,112,2:54:01
32.6%,1632500,6529.999999873234,-3518763.0074008238,574594.3647434916,311.4374635453386,112,2:53:53
32.7%,1635000,6539.999999872997,-3523081.181224592,571513.4398583521,309.7675630198958,112,2:53:45
32.8%,1637500,6549.999999872761,-3521336.5609869827,574659.6013147014,311.4728225977668,112,2:53:38
32.8%,1640000,6559.999999872524,-3520757.9787302148,572362.8835078496,310.22797229617254,112,2:53:30
32.9%,1642500,6569.999999872288,-3523357.22888479,575053.7110117665,311.6864350728341,112,2:53:22
32.9%,1645000,6579.999999872051,-3520313.2152722348,575020.1158514326,311.6682260680756,112,2:53:14
33.0%,1647500,6589.999999871815,-3521131.461038163,571351.8873174479,309.6799994852431,112,2:53:07
33.0%,1650000,6599.999999871578,-3519412.927680904,574451.1824171279,311.35985690092406,112,2:52:59
33.0%,1652500,6609.999999871342,-3518633.863760516,574993.0524952881,311.65355738437495,112,2:52:51
33.1%,1655000,6619.9999998711055,-3521604.9227747787,575478.5097640825,311.91668140669367,112,2:52:43
33.1%,1657500,6629.999999870869,-3520005.1989669073,577242.2839996441,312.8726695052458,112,2:52:36
33.2%,1660000,6639.999999870633,-3522001.228529036,576065.5475801894,312.23486337935384,112,2:52:28
33.2%,1662500,6649.999999870396,-3520445.3189895544,574471.9895058607,311.3711346080098,112,2:52:20
33.3%,1665000,6659.99999987016,-3517933.8077989686,575005.3339268444,311.6602140766909,112,2:52:12
33.4%,1667500,6669.999999869923,-3518758.214733552,573828.0446102532,311.02210827350945,112,2:52:05
33.4%,1670000,6679.999999869687,-3519446.5217470247,574025.0305969105,311.1288771870297,112,2:51:57
33.5%,1672500,6689.99999986945,-3518251.6524149496,575264.9133475504,311.80090942863603,112,2:51:49
33.5%,1675000,6699.999999869214,-3520192.371137565,574477.3729947582,311.3740525275547,112,2:51:41
33.5%,1677500,6709.999999868977,-3518829.6305975355,575161.7789299701,311.74500926081976,112,2:51:34
33.6%,1680000,6719.999999868741,-3519072.9825998973,573105.1954111763,310.6303148016282,112,2:51:26
33.6%,1682500,6729.999999868504,-3521683.5084048714,572854.1047534342,310.49422046731974,112,2:51:18
33.7%,1685000,6739.999999868268,-3521516.3629362937,571735.2563517072,309.88779038427987,112,2:51:11
33.8%,1687500,6749.999999868031,-3521426.5943320803,575009.9040899597,311.6626911633036,112,2:51:03
33.8%,1690000,6759.999999867795,-3521203.186904231,577032.5622793041,312.7589976618712,112,2:50:55
33.9%,1692500,6769.9999998675585,-3520527.929200962,574125.1860479878,311.18316271706215,112,2:50:47
33.9%,1695000,6779.999999867322,-3520711.530087443,573606.0914804998,310.9018068504574,112,2:50:40
34.0%,1697500,6789.9999998670855,-3521358.015903646,575859.4326735147,312.1231464749211,112,2:50:32
34.0%,1700000,6799.999999866849,-3515866.48814472,574619.2826181573,311.4509693507536,112,2:50:24
34.0%,1702500,6809.999999866613,-3521740.7834148984,571296.0389467911,309.64972895707973,112,2:50:16
34.1%,1705000,6819.999999866376,-3520397.93162572,572362.2772418754,310.22764369229327,112,2:50:08
34.1%,1707500,6829.99999986614,-3522702.1792408973,572240.0407866407,310.16138997679076,112,2:50:01
34.2%,1710000,6839.999999865903,-3521904.8418753613,574421.8415862141,311.3439537968931,112,2:49:53
34.2%,1712500,6849.999999865667,-3518797.1544307526,572665.6989364321,310.392102115027,112,2:49:45
34.3%,1715000,6859.99999986543,-3518894.9375025313,573963.5129167646,311.0955338209207,112,2:49:37
34.4%,1717500,6869.999999865194,-3519355.652860623,572081.421660234,310.07541639015466,112,2:49:30
34.4%,1720000,6879.999999864957,-3518380.5502463263,572848.9074861412,310.4914034822562,112,2:49:22
34.5%,1722500,6889.999999864721,-3518691.744206231,574388.9415466047,311.3261215564202,112,2:49:14
34.5%,1725000,6899.999999864484,-3520356.211595062,574077.3506602442,311.15723532768857,112,2:49:06
34.5%,1727500,6909.999999864248,-3520017.903426392,574142.1825842834,311.19237505619697,112,2:48:59
34.6%,1730000,6919.999999864011,-3520235.46140193,572781.6619895163,310.4549555666679,112,2:48:51
34.6%,1732500,6929.999999863775,-3519249.944934437,574073.3611420745,311.1550729580313,112,2:48:43
34.7%,1735000,6939.9999998635385,-3518357.0804626923,575318.8342342997,311.83013523597367,112,2:48:36
34.8%,1737500,6949.999999863302,-3519341.126981089,573882.799235149,311.0517859775408,112,2:48:28
34.8%,1740000,6959.999999863066,-3521202.9561350904,572295.5360450114,310.191469113598,112,2:48:20
34.9%,1742500,6969.999999862829,-3518832.3280253336,573095.8362009611,310.62524199049557,112,2:48:12
34.9%,1745000,6979.999999862593,-3519951.5744427573,572982.076665154,310.56358287328214,112,2:48:05
35.0%,1747500,6989.999999862356,-3523158.866354987,574615.7728738483,311.44906702463913,112,2:47:57
35.0%,1750000,6999.99999986212,-3518943.749395162,573814.3060345425,311.0146617905041,112,2:47:49
35.0%,1752500,7009.999999861883,-3520507.8843565397,572700.2553744449,310.4108321445299,112,2:47:42
35.1%,1755000,7019.999999861647,-3519599.1303663794,574781.9767919887,311.5391516649924,112,2:47:34
35.1%,1757500,7029.99999986141,-3519693.817302378,572273.6913019235,310.17962898463645,112,2:47:26
35.2%,1760000,7039.999999861174,-3518986.3402581587,575758.6884592229,312.0685418277281,112,2:47:19
35.2%,1762500,7049.999999860937,-3518779.506644128,574317.7849914897,311.2875537973202,112,2:47:11
35.3%,1765000,7059.999999860701,-3519245.8289746474,574091.1522317396,311.16471595521153,112,2:47:04
35.4%,1767500,7069.999999860464,-3520227.3651716486,573650.1795733992,310.925703158301,112,2:46:56
35.4%,1770000,7079.999999860228,-3516841.475308163,575515.6408438848,311.93680692483633,112,2:46:48
35.5%,1772500,7089.9999998599915,-3519117.605467513,574572.8862121215,311.42582190779206,112,2:46:41
35.5%,1775000,7099.999999859755,-3520356.6981566977,575198.4898632949,311.76490705422077,112,2:46:33
35.5%,1777500,7109.9999998595185,-3521128.2984680086,572985.0155654858,310.5651757946909,112,2:46:25
35.6%,1780000,7119.999999859282,-3518531.7368315887,573551.8266381574,310.8723946148077,112,2:46:17
35.6%,1782500,7129.999999859046,-3517625.051426759,573779.6540468552,310.99587997186063,112,2:46:10
35.7%,1785000,7139.999999858809,-3522000.2302618492,574292.3716957698,311.2737794673842,112,2:46:02
35.8%,1787500,7149.999999858573,-3517973.2397268787,574559.3595908403,311.41849030678685,112,2:45:55
35.8%,1790000,7159.999999858336,-3519094.7191105913,572623.0386368015,310.3689796893189,112,2:45:47
35.9%,1792500,7169.9999998581,-3517382.5689602196,573084.642301528,310.6191747544408,112,2:45:40
35.9%,1795000,7179.999999857863,-3519041.3171438277,576257.2617245398,312.3387748872032,112,2:45:33
36.0%,1797500,7189.999999857627,-3516827.132347768,574359.6960257797,311.3102701116712,112,2:45:25
36.0%,1800000,7199.99999985739,-3518203.952082863,574391.5055915236,311.3275113014211,112,2:45:18
36.0%,1802500,7209.999999857154,-3520001.1917998753,574292.5188794879,311.27385924283385,111,2:45:11
36.1%,1805000,7219.999999856917,-3516460.8602363076,574130.4861669288,311.18603544902885,111,2:45:03
36.1%,1807500,7229.999999856681,-3521219.030263571,575795.3132183893,312.0883929136378,111,2:44:56
36.2%,1810000,7239.999999856444,-3519056.9879760817,572624.6215014968,310.3698376221426,111,2:44:49
36.2%,1812500,7249.999999856208,-3521104.7779772114,574977.9552835203,311.6453745033234,111,2:44:41
36.3%,1815000,7259.9999998559715,-3521699.325055726,574150.9560864373,311.197130406101,111,2:44:33
36.4%,1817500,7269.999999855735,-3521109.8540434763,573558.6225349971,310.87607807744524,111,2:44:26
36.4%,1820000,7279.999999855499,-3520053.3538601846,577371.2671182933,312.9425799982424,111,2:44:18
36.5%,1822500,7289.999999855262,-3519358.8148647733,574362.7865037646,311.31194519009836,111,2:44:10
36.5%,1825000,7299.999999855026,-3520383.844206076,576437.7092691964,312.43657975453067,111,2:44:03
36.5%,1827500,7309.999999854789,-3518231.5172442943,573785.7077586201,310.99916116073547,111,2:43:55
36.6%,1830000,7319.999999854553,-3518215.607776433,576626.3569149789,312.5388291811023,111,2:43:47
36.6%,1832500,7329.999999854316,-3518643.37436321,571178.6793381562,309.58611855454427,111,2:43:39
36.7%,1835000,7339.99999985408,-3522556.089900911,573491.6359675797,310.839770504785,111,2:43:32
36.8%,1837500,7349.999999853843,-3518531.89885116,572756.803443061,310.44148191789833,111,2:43:24
36.8%,1840000,7359.999999853607,-3518815.789057087,573954.9900167007,311.09091430054104,111,2:43:16
36.9%,1842500,7369.99999985337,-3519385.0744363405,575826.5936626473,312.1053473128036,111,2:43:08
36.9%,1845000,7379.999999853134,-3521651.8727606684,573714.8530563771,310.96075700973637,111,2:43:01
37.0%,1847500,7389.999999852897,-3519916.924595775,574916.2916476433,311.6119520273493,111,2:42:53
37.0%,1850000,7399.999999852661,-3521937.2899714913,573633.2115835628,310.9165062917107,111,2:42:45
37.0%,1852500,7409.9999998524245,-3520711.6851374954,573478.1058072436,310.83243698556697,111,2:42:37
37.1%,1855000,7419.999999852188,-3519852.609650111,574524.7524032674,311.39973277037603,111,2:42:30
37.1%,1857500,7429.9999998519515,-3517063.446768578,574125.6085009242,311.18339169193393,111,2:42:22
37.2%,1860000,7439.999999851715,-3522210.435309708,573639.0376043867,310.9196640691956,111,2:42:14
37.2%,1862500,7449.999999851479,-3521358.6005503256,574523.9940714921,311.39932174489593,111,2:42:06
37.3%,1865000,7459.999999851242,-3517801.807411695,573230.6437128565,310.69830937880914,111,2:41:58
37.4%,1867500,7469.999999851006,-3520335.4978824835,573255.6448146454,310.711860294385,111,2:41:51
37.4%,1870000,7479.999999850769,-3521311.5487641785,574752.6380259441,311.5232496801469,111,2:41:43
37.5%,1872500,7489.999999850533,-3517390.2181081474,574525.0489616573,311.39989350880023,111,2:41:35
37.5%,1875000,7499.999999850296,-3522391.6325592846,571483.5497038728,309.75136217549635,111,2:41:28
37.5%,1877500,7509.99999985006,-3517933.3282985017,573555.8978855978,310.8746012827706,111,2:41:20
37.6%,1880000,7519.999999849823,-3519279.7411151677,570851.7069779426,309.40889537109064,111,2:41:12
37.6%,1882500,7529.999999849587,-3518241.1135681123,572346.0019178127,310.21882225937384,111,2:41:04
37.7%,1885000,7539.99999984935,-3519329.5226269215,574856.2764141767,311.57942300647505,111,2:40:57
37.8%,1887500,7549.999999849114,-3520212.234896904,573824.0725323935,311.01995535672233,111,2:40:49
37.8%,1890000,7559.999999848877,-3516895.683475679,575800.8127197432,312.09137371341154,111,2:40:41
37.9%,1892500,7569.999999848641,-3518788.726443613,575676.8532468886,312.0241861004152,111,2:40:33
37.9%,1895000,7579.9999998484045,-3519948.653411826,573938.007651625,311.0817096423879,111,2:40:26
38.0%,1897500,7589.999999848168,-3518985.2791770697,571280.8421234265,309.6414920852741,111,2:40:18
38.0%,1900000,7599.999999847932,-3522425.361023698,573310.7240725183,310.7417139536243,111,2:40:10
38.0%,1902500,7609.999999847695,-3518091.148328971,575421.8864979284,311.8859908753019,111,2:40:02
38.1%,1905000,7619.999999847459,-3519948.0301105604,573824.901329573,311.02040457534895,111,2:39:55
38.1%,1907500,7629.999999847222,-3520641.8846542425,572026.4383424758,310.04561473167934,111,2:39:47
38.2%,1910000,7639.999999846986,-3518755.5749639217,574918.6576091207,311.6132344086022,111,2:39:39
38.2%,1912500,7649.999999846749,-3519832.380366845,572367.6552265999,310.2305586285063,111,2:39:31
38.3%,1915000,7659.999999846513,-3518909.7970745564,575566.296116788,311.96426272787966,111,2:39:24
38.4%,1917500,7669.999999846276,-3515008.202090429,576383.2214877575,312.4070466830515,111,2:39:16
38.4%,1920000,7679.99999984604,-3519739.8863890767,573686.3641135804,310.94531563991427,111,2:39:08
38.5%,1922500,7689.999999845803,-3517542.309309488,575444.8032158033,311.8984120282503,111,2:39:00
38.5%,1925000,7699.999999845567,-3515895.2181206867,572933.9306790287,310.53748713563,111,2:38:53
38.5%,1927500,7709.99999984533,-3521666.9119738135,574370.7891650785,311.31628273444994,111,2:38:45
38.6%,1930000,7719.999999845094,-3519236.647653995,573657.3003747588,310.9295627233262,111,2:38:37
38.6%,1932500,7729.9999998448575,-3519367.2577268295,572956.1504779407,310.5495305496247,111,2:38:29
38.7%,1935000,7739.999999844621,-3518971.4536746405,575665.0082531946,312.0177659629789,111,2:38:22
38.8%,1937500,7749.999999844385,-3518202.1747193392,573186.2848409587,310.6742663052998,111,2:38:14
38.8%,1940000,7759.999999844148,-3520780.8175326753,576975.5043580885,312.7280715419005,111,2:38:07
38.9%,1942500,7769.999999843912,-3518675.557390526,574719.1292502002,311.50508749693637,111,2:37:59
38.9%,1945000,7779.999999843675,-3518762.6270668767,575518.0750762374,311.93812630977305,111,2:37:51
39.0%,1947500,7789.999999843439,-3517278.5937943403,574269.8493468754,311.26157206744585,111,2:37:43
39.0%,1950000,7799.999999843202,-3517755.895260101,574808.6729068442,311.5536212992375,111,2:37:36
39.0%,1952500,7809.999999842966,-3519516.09680927,574057.7699120682,311.1466223128029,111,2:37:28
39.1%,1955000,7819.999999842729,-3520792.2228412405,574434.6033060757,311.35087081158736,111,2:37:20
39.1%,1957500,7829.999999842493,-3518833.5058888067,572468.8352112472,310.2853994687818,111,2:37:12
39.2%,1960000,7839.999999842256,-3518617.6839746125,574202.400065097,311.22501369770896,111,2:37:05
39.2%,1962500,7849.99999984202,-3519465.9390657675,574315.9930221445,311.2865825271131,111,2:36:57
39.3%,1965000,7859.999999841783,-3520100.7854853813,574053.5515721716,311.14433591885546,111,2:36:49
39.4%,1967500,7869.999999841547,-3519561.539184412,575246.8226856887,311.79110405950996,111,2:36:41
39.4%,1970000,7879.9999998413105,-3520496.4924812634,574564.6933013573,311.42138124581555,111,2:36:34
39.5%,1972500,7889.999999841074,-3521982.99164667,576042.7059651961,312.22248293312384,111,2:36:26
39.5%,1975000,7899.9999998408375,-3517994.72510927,572329.5431841654,310.2099014161237,111,2:36:18
39.5%,1977500,7909.999999840601,-3521832.432204297,574698.9647709841,311.4941580923928,111,2:36:10
39.6%,1980000,7919.999999840365,-3520713.749616869,573334.003449945,310.7543316726685,111,2:36:03
39.6%,1982500,7929.999999840128,-3517028.434337102,577362.0909013866,312.9376063718135,111,2:35:55
39.7%,1985000,7939.999999839892,-3517618.070558414,574126.081254856,311.1836479305858,111,2:35:47
39.8%,1987500,7949.999999839655,-3521468.1688861065,573726.8524072217,310.9672608107141,111,2:35:39
39.8%,1990000,7959.999999839419,-3521677.2458574194,576046.4039635018,312.2244872953021,111,2:35:32
39.9%,1992500,7969.999999839182,-3518821.1115252543,574298.1130086717,311.27689133209657,111,2:35:24
39.9%,1995000,7979.999999838946,-3518989.7925242446,574442.6980313358,311.35525825577025,111,2:35:16
40.0%,1997500,7989.999999838709,-3520847.610957507,573807.8864797028,311.01118231002346,111,2:35:08
40.0%,2000000,7999.999999838473,-3521476.761448959,573389.6519854304,310.78449388762397,111,2:35:01
40.0%,2002500,8009.999999838236,-3515886.5638144556,576505.7161771136,312.4734403647366,111,2:34:53
40.1%,2005000,8019.999999838,-3517283.648224212,574519.6191772224,311.3969504964844,111,2:34:45
